gene_id,G85_A0,G85_B0,G85_C0,SD_SA,SD_SB,SD_SC,SLAD_SA,SLAD_SB,SLAD_SC,SD_LA,SD_LB,SD_LC,SLAD_LA,SLAD_LB,SLAD_LC,SD_GA,SD_GB,SD_GC,527LA,527LB,527LC,527SA,527SB,527SC,847LA,847LB,847LC,847SA,847SB,847SC,G85_D0,G85_E0,G85_F0,1066SA,1066SB,1066SC,1128SA,1128SB,1128SC,85A0b_2,85B0b,85C0b,1066LAb,1066LBb,1066LCb,1128LAb,1128LBb,1128LCb,G2432SA,G2432SB,G2432SC,G2434SA,G2434SB,G2434SC,G2468SA,G2468SB,G2468SC,G2432LA,G2432LB,G2432LC,G2434LA,G2434LB,G2434LC,G2468LA,G2468LB,G2468LC,G2300SA,G2300SB,G2300SC,G85SGSA,G85SGSB,G85SGSC,G2300LA,G2300LB,G2300LC,G85SGLA,G85SGLB,G85SGLC,G2529SA,G2529SB,G2529SC,G2529SGSA,G2529SGSB,G2529SGSC,G2529LA,G2529LB,G2529LC,G2529SGLA,G2529SGLB,G2529SGLC
YCL018W,13.9771,13.9891,14.0158,14.3271,14.2535,14.3321,14.2183,14.2086,14.2440,14.3536,14.3705,14.4351,13.8447,14.1088,14.1819,14.0914,14.3797,14.4327,14.4689,14.4193,14.4877,14.5043,14.3980,14.4146,14.4763,14.4763,14.4361,14.4552,14.5212,14.4995,14.0141,14.1506,14.1616,14.4640,14.5533,14.5684,14.4125,14.4295,14.4301,14.4581,14.5035,14.3140,14.5697,14.5724,14.5597,14.4848,14.4534,14.6694,14.3006,14.2820,14.2984,14.3370,14.4338,14.4252,14.4239,14.4752,14.5187,14.3133,14.3147,14.4006,14.5916,14.5830,14.5505,14.5976,14.5748,14.6390,14.4041,14.4303,14.2640,14.1438,14.0268,14.0632,14.4586,14.6030,14.4198,13.5638,13.6483,13.3072,14.4061,14.4111,14.3958,14.1022,14.0959,14.0538,14.6757,14.5169,14.3451,14.2645,14.3728,14.2044
YCL025C,10.9242,11.0525,10.9926,11.3931,11.1938,11.3852,10.8670,10.8254,10.9687,11.3927,11.3044,11.6219,13.3901,13.3791,13.5096,12.2848,13.2661,13.2978,12.6631,12.4766,13.0152,11.0187,11.0992,11.2090,12.6042,13.3041,13.0058,11.1574,11.3215,11.0189,10.1601,10.3953,10.7783,11.2662,11.1701,11.3943,11.2932,11.3310,11.3538,13.2440,13.3097,12.5929,12.0465,12.2045,11.9100,12.7001,12.4128,13.5798,11.1776,11.2156,11.1164,10.7993,10.7645,10.7616,11.0000,10.6978,10.5245,11.3468,11.6704,12.0606,11.2736,12.0203,12.0066,11.4917,11.5406,11.5225,11.3804,11.3673,11.3175,11.3226,11.0531,10.6067,12.1913,12.7732,11.9715,13.3314,13.2875,11.7828,11.2043,11.3771,11.0794,10.4450,10.2430,10.4738,12.4516,12.1247,12.0006,12.3474,10.3379,12.2817
YCL030C,14.3734,14.3388,14.3057,14.3890,14.3535,14.3698,14.4069,14.3210,14.3176,14.5009,14.4593,14.5116,12.5866,12.7932,12.8529,14.3832,14.3092,14.1170,14.8326,14.8188,14.9083,14.5326,14.3893,14.4200,14.9123,14.9211,14.9601,14.4973,14.4979,14.4573,14.1818,14.2780,14.3183,14.6884,14.6777,14.6552,14.5396,14.5270,14.5641,14.9887,15.0546,14.8373,14.9151,14.9262,14.9360,14.8359,14.8177,14.9819,14.5277,14.4572,14.4780,14.3978,14.4485,14.4317,14.6330,14.5365,14.4890,14.7873,14.6964,14.7698,14.9097,14.8684,14.8927,14.8325,14.7948,14.8126,14.5756,14.4298,14.3225,14.3861,14.4217,14.5374,14.8458,14.9390,14.8932,14.8671,14.8474,14.6582,14.4490,14.4328,14.4664,14.5511,14.5098,14.4786,14.9796,14.9526,14.7800,14.5347,14.7803,14.5977
YCL034W,11.1163,11.2819,11.2084,10.8381,10.8473,10.9539,10.9351,10.9887,11.0123,11.1842,11.3036,11.2030,11.1747,11.1051,11.1434,11.1950,10.7678,10.5963,10.8659,10.9745,10.9492,10.7412,10.8955,10.8155,11.0916,10.9398,10.9515,10.7799,10.8516,10.8538,10.9754,11.1421,11.2827,10.7382,10.7873,10.7254,10.9854,11.0028,11.0211,11.3091,11.1348,11.0806,11.0168,11.0633,11.1058,11.0522,11.0344,11.0728,11.4788,11.2144,11.4211,11.0690,11.1394,11.0410,11.0538,10.9799,11.2547,11.3171,11.4092,11.2266,11.3110,11.0933,11.2138,11.2049,11.0016,11.0267,10.7386,10.6760,10.8494,11.1423,11.3450,11.3365,10.9983,11.0099,11.1248,12.1438,12.0455,12.1453,10.5932,10.6951,10.7620,11.2881,11.1499,11.1771,11.2295,11.2225,10.9433,11.0040,11.0557,11.1915
YCL035C,11.5515,11.5430,11.6704,11.4656,11.4882,11.6149,11.7996,11.7874,11.7973,11.2092,11.0581,11.0543,12.6475,12.3918,12.3019,12.1108,10.6842,11.0944,11.8572,11.7037,11.6059,11.8903,11.8633,12.0206,11.8846,11.6297,11.7300,11.9904,11.6554,12.0518,11.9509,11.6874,11.6606,11.9097,11.9239,11.8463,11.9828,11.9604,11.8507,12.1007,12.4177,12.3090,12.1164,12.2165,12.1485,12.2136,12.7146,12.2604,12.5558,12.3648,12.4931,12.1998,12.3017,11.9889,12.0716,12.0669,12.1760,12.7261,12.6629,12.5607,12.1827,11.7316,11.8194,11.6018,11.7532,11.6637,11.4543,11.3290,11.3501,12.4484,12.4078,12.5303,11.7164,11.6966,12.1977,13.3578,13.1667,13.7352,11.5348,11.2726,11.5976,12.3918,12.5784,12.3414,11.5424,11.7997,11.7490,12.5531,12.5807,12.4599
YCL038C,9.8338,9.8470,9.7069,9.5888,9.5040,9.7263,9.5110,9.5554,9.5878,10.6649,10.9960,10.9507,12.0007,12.1644,12.1892,8.5596,10.3127,10.3878,9.8836,9.9685,10.2169,9.0373,8.9496,8.9508,10.0017,10.1270,10.0409,8.8636,9.1974,9.1329,9.5277,9.6772,9.6766,9.4568,9.6034,9.6970,10.0653,10.0767,9.9515,10.2703,10.1700,10.0941,9.9049,9.8294,9.6220,10.0540,9.8957,11.1295,10.1609,9.9482,10.1781,9.9013,9.9502,10.2386,9.6115,9.8271,10.1023,10.5057,10.3097,10.6675,10.5520,10.7494,10.5832,10.0850,10.0834,10.3140,9.4697,9.7423,9.6498,9.3717,9.6438,9.8003,9.9692,10.3279,9.5436,11.1933,11.4191,11.2579,9.6387,9.9951,9.5029,10.0627,9.8170,9.9626,10.9619,10.5192,10.0215,9.6258,10.1675,10.1606
YCL040W,13.1616,13.4643,13.3884,12.5748,12.6866,13.1563,12.6113,12.9396,12.7950,13.7763,14.0563,14.1636,14.8977,14.9892,14.9472,12.1560,13.0107,13.2162,13.4753,13.6282,13.9115,12.4225,12.1509,12.7127,13.8287,13.9206,14.0269,12.4317,12.4881,12.5658,13.0509,13.4620,13.6819,12.7043,12.4672,12.3897,12.9210,13.0012,12.8035,14.2923,14.5825,14.2246,13.6409,13.6937,13.6962,13.8707,14.2239,14.7447,14.6177,14.1462,14.4142,14.0047,14.0182,14.1043,12.7432,14.0190,14.4459,14.6461,14.6941,14.6754,14.4244,14.3297,14.3784,13.3697,13.4933,13.6259,12.3791,12.2577,12.3282,14.5400,14.8011,14.9013,13.4892,13.8940,13.4111,15.4619,15.4511,15.4385,12.3468,12.4401,12.3168,14.8056,14.7735,14.6375,14.2462,14.0125,13.6074,14.5943,14.7081,14.8516
YCL047C,10.8483,10.9389,11.0055,10.4390,10.3104,10.3515,10.2058,10.2428,10.3285,10.5102,10.4962,10.3282,10.4732,10.1952,10.1323,10.0177,10.0638,9.8666,11.0242,10.7407,11.0327,10.7251,10.6898,10.5925,10.9398,10.7300,11.0207,10.9003,10.7610,10.7942,10.5673,10.6997,10.7636,10.4328,10.4528,10.4999,10.5174,10.5128,10.4375,10.7731,10.7036,10.5869,11.0611,11.0417,10.8788,10.5569,10.5205,10.5316,10.4494,10.3428,10.5040,10.1640,10.1751,10.0582,10.3837,10.0602,10.5689,10.5921,10.4192,10.4757,10.7609,10.5660,10.5766,10.7270,10.6541,10.7096,10.4132,10.3336,10.3885,10.1143,10.1732,10.3472,10.6377,10.7424,10.9505,10.2151,10.1935,10.5602,10.4050,10.2107,10.2752,10.3381,10.1711,10.2788,10.6778,10.8693,10.7202,9.7699,10.2712,9.5355
YCL050C,13.2691,13.3669,13.4022,13.4590,13.3957,13.3895,13.1891,13.2602,13.1794,12.9137,12.9098,12.8546,13.1529,13.1146,13.1655,12.9866,12.9776,12.8819,13.2517,13.1608,13.1855,13.5773,13.5482,13.5705,13.2909,13.1052,13.2290,13.5956,13.5037,13.5965,13.3792,13.3953,13.3610,13.2793,13.3623,13.3146,13.3108,13.2819,13.2148,13.1779,13.4006,13.2864,13.2520,13.2909,13.2486,13.0765,13.0850,13.0546,13.1294,13.0711,13.1655,13.3407,13.3054,13.3460,13.4431,13.4358,13.8244,12.8513,12.8233,12.7708,13.0891,13.0604,13.1232,13.1787,13.1926,13.1900,13.3957,13.2521,13.3766,12.7693,12.8322,12.7039,13.1582,13.0642,13.3272,12.5841,12.6617,13.0831,13.3925,13.3030,13.3127,12.7139,12.8510,12.6561,13.0602,13.1762,13.1155,12.7967,12.8437,12.5577
YCL051W,9.7560,9.6280,9.6531,9.8097,9.7849,9.6813,9.9463,9.8479,9.9577,9.9949,10.1533,10.1131,10.0915,9.9623,9.9283,10.2576,9.3635,9.5513,10.1706,10.2733,10.2660,9.7919,9.9498,9.7718,10.3893,10.2917,10.3087,9.7285,9.8411,9.7672,9.8987,9.6788,9.7671,9.8761,9.9192,9.8548,9.5650,9.7908,9.8130,10.7493,10.7524,10.5187,9.9808,10.1034,10.1478,10.0378,10.0550,10.4149,10.3547,10.1609,10.4171,10.4480,10.3087,10.3201,10.1572,10.2783,10.4076,9.9063,10.0677,10.0667,10.0824,10.2623,10.1340,10.3524,10.2892,10.3962,9.8758,10.0162,9.9663,10.1084,10.3837,10.1121,10.2730,10.2738,10.3170,10.8382,10.9044,10.7362,9.7992,9.8522,9.7390,10.0407,10.0130,9.9840,10.3754,10.2710,10.1473,9.9857,10.2489,10.1370
YCL052C,11.2317,11.2240,11.1999,11.0760,11.0587,11.1748,10.8566,10.9044,10.9185,10.9074,10.9596,10.7595,11.3435,11.3769,11.3586,10.7455,10.8105,10.7084,11.2016,11.0230,11.0304,11.2373,11.1568,11.2268,11.2244,10.9604,11.0789,11.1635,11.1102,11.1215,11.3055,11.3686,11.3786,11.0863,11.1501,11.1486,11.4070,11.4509,11.2465,11.5464,11.6842,11.6070,11.3028,11.2947,11.2082,11.1855,11.2235,11.4316,11.3371,11.1850,11.4159,11.0583,11.1846,11.2424,11.1323,11.2369,11.5926,11.2806,11.0927,11.1346,11.2317,11.1857,11.1996,10.9949,11.1342,11.1358,11.1987,11.1715,11.2641,10.9558,11.1550,11.2347,11.1261,11.1204,11.0917,11.9469,11.8568,12.1969,11.0560,11.1375,11.1712,11.1517,11.2019,11.1449,11.0178,11.3473,11.1908,10.9185,10.9911,10.9666
YCL058C,5.7925,5.8248,5.8581,5.7407,5.7809,5.8525,5.6851,5.7341,5.9597,5.7522,6.1817,5.6852,6.1697,5.7546,6.3991,6.1097,5.4476,5.9411,5.4524,5.7479,5.7638,5.9179,5.9192,5.8858,5.6712,5.9714,5.7930,5.9092,5.9743,5.9717,5.4849,5.3427,5.4119,5.4371,5.5123,5.5457,5.6173,5.8263,5.4544,5.3427,5.2232,5.3187,5.4399,5.5289,5.5990,5.6454,5.5860,5.3419,5.4838,5.9306,5.4895,5.4364,5.4320,5.6271,5.6378,5.3471,5.5706,5.4126,5.4998,5.3305,5.6398,5.7465,5.5994,5.4347,5.6494,5.4573,5.4739,5.3906,5.5217,5.4438,5.5122,5.4061,5.5941,5.4918,5.3865,5.2439,5.3725,5.4313,5.6521,5.6102,5.5508,5.5333,5.7413,5.5113,5.4604,5.3373,5.5870,5.3920,5.5871,5.2277
YCL059C,11.5004,11.1241,11.1019,11.3556,11.4329,11.3202,11.6380,11.5361,11.6459,10.5373,10.7071,10.5489,11.0265,10.8077,10.8884,12.4604,10.7847,10.8778,10.7583,10.6692,10.5644,11.4643,11.4998,11.7009,10.8085,10.7975,10.5881,11.4658,11.4141,11.5669,11.5529,11.2723,11.2829,11.4408,11.3567,11.2486,11.5019,11.4587,11.3109,10.8926,10.7363,11.1705,10.8082,10.8426,10.8941,10.8917,11.1918,10.4586,11.2916,11.4807,11.2285,11.9022,11.6257,11.3866,11.8201,11.5233,11.0491,10.5407,10.7923,10.5351,10.4238,10.2930,10.5905,10.7961,10.9773,10.9456,10.9480,11.1366,11.1461,11.2717,10.9657,10.8181,10.8316,10.6370,11.2280,9.4255,9.1054,9.8956,11.4188,10.9388,11.4815,10.9631,11.0503,11.0687,10.2975,10.6019,11.0116,11.1327,10.8703,11.0215
YCL064C,7.9527,7.7170,7.9003,7.0538,6.9343,7.3425,7.1323,7.3461,7.6233,7.6153,7.7839,7.3464,9.3693,9.1135,9.1652,7.3781,6.9133,6.4247,7.4242,7.2598,7.4963,7.4215,7.3660,7.1292,7.3767,7.3277,7.3621,7.0264,7.3372,7.1653,7.5699,7.2861,7.6737,7.2355,7.2407,7.1642,7.5642,7.4557,7.5466,7.1767,6.9039,6.9660,7.4893,7.7103,7.5542,7.5340,7.3609,7.2950,8.0495,7.8239,7.8966,7.6954,7.7205,7.7853,7.3758,7.4719,7.7109,8.0224,8.0600,7.7622,8.1526,7.9337,7.7838,8.0768,7.7849,7.8856,6.9836,7.4746,7.6455,7.4131,7.4029,7.4641,7.9269,7.8577,7.7445,7.3140,7.3954,7.6884,7.2660,7.3570,7.2097,7.4544,7.5139,7.4313,7.5478,7.4591,7.5239,7.7807,8.1583,7.9869
YCL069W,4.3095,4.5654,4.4301,4.6543,4.2233,4.2416,4.0398,4.1281,4.5827,4.4567,4.9663,4.6511,4.2864,4.2064,4.2296,4.2298,4.8543,5.0047,4.5430,4.7752,4.6533,4.5498,4.3370,4.3755,4.6733,4.6467,4.4602,4.3558,4.5902,4.3136,4.4724,4.2091,4.2476,4.2882,4.3189,4.4654,4.0903,4.4692,4.3098,4.1263,4.6270,4.4790,4.6712,4.0235,4.5415,4.3823,4.3487,4.6738,4.4223,4.4682,4.7399,4.2326,4.1512,4.4954,4.3844,4.5015,4.6073,4.3630,4.6360,4.4571,4.5294,4.6181,4.4411,4.5371,4.8699,4.8244,4.3855,4.3427,4.4639,4.2392,4.5521,4.0627,4.3455,4.9347,4.7673,4.5513,4.3395,5.5640,4.4757,4.4115,4.5691,4.3809,4.6452,4.6198,4.6915,4.6222,4.8032,4.5148,4.5066,4.4966
YCR004C,13.2922,13.5209,13.5516,13.3308,13.2350,13.3069,13.2301,13.2784,13.2159,13.2343,13.2434,13.2154,13.5848,13.5374,13.4129,13.0348,13.2593,13.1264,13.3334,13.2387,13.3100,13.3247,13.2983,13.2887,13.3191,13.1590,13.3302,13.3214,13.3577,13.3198,13.3778,13.4769,13.4627,13.2322,13.2719,13.2441,13.3200,13.3180,13.1867,13.1158,13.4229,13.2570,13.4655,13.4507,13.4909,13.2911,13.3035,13.2306,13.2527,13.2692,13.2942,13.1688,13.2052,13.2426,13.2085,13.2653,13.4171,13.6230,13.4133,13.4982,13.6389,13.5818,13.6345,13.2983,13.3767,13.3953,13.3373,13.2434,13.2266,13.6396,13.5770,13.7237,13.4038,13.4266,13.3940,14.0380,13.9856,14.1219,13.3223,13.2456,13.2865,13.5743,13.6773,13.5878,13.1572,13.1486,13.2689,13.6469,13.5840,13.6380
YCR005C,14.8231,14.8591,14.8227,14.6886,14.6496,14.7874,14.7359,14.7250,14.7716,14.7625,14.7663,14.8012,14.4800,14.6453,14.8263,14.7130,14.7480,14.7111,14.7948,14.8841,14.8228,14.7919,14.6810,14.8543,14.8414,14.8331,14.8156,14.8552,14.7768,14.8622,14.8040,14.7958,14.8130,14.6721,14.6644,14.6462,14.6005,14.5840,14.6500,14.9199,14.8236,14.8611,14.4507,14.5240,14.5651,14.6437,14.7940,14.7509,14.5960,14.5081,14.6338,14.6780,14.7140,14.6734,14.7748,14.6689,14.4810,14.6280,14.6377,14.6744,14.4401,14.4902,14.4293,14.4827,14.5202,14.6134,14.7416,14.8957,14.8667,14.8787,14.8967,14.7699,14.6537,14.6549,14.7210,14.7417,14.7489,14.7534,14.7204,14.6894,14.6663,14.8937,14.8002,14.8295,14.6772,14.6830,14.8253,14.6398,14.9216,14.8436
YCR010C,6.7547,6.8969,6.7209,6.7758,6.5930,6.7025,6.7855,7.0656,7.2952,6.8887,6.9145,6.7352,8.4717,8.3037,8.4067,6.1668,6.5624,6.8734,6.9573,6.9591,6.5051,6.8588,6.6975,6.4386,6.6982,6.9963,6.8014,6.6969,6.6479,6.7072,6.7197,6.7516,6.8317,6.9313,6.4805,6.1111,6.6085,6.8910,6.4854,6.4409,7.2086,6.8861,6.6031,6.4389,6.6063,7.0215,6.8197,7.1479,7.8267,7.4016,7.6297,6.9796,7.3455,7.1647,6.5054,6.7802,6.9579,7.3797,8.0445,7.7833,7.6034,7.5003,7.1670,6.7515,7.0094,7.0365,6.4812,6.7256,6.5862,10.3755,10.8205,10.0143,6.6709,6.9110,6.5128,8.4710,8.7144,8.6188,6.6835,6.7347,6.2148,11.7632,11.5478,11.1352,6.6313,6.4071,6.4624,7.7348,8.6907,10.4357
YCR011C,12.4224,12.5738,12.4938,12.0255,12.1549,12.2689,12.0303,12.2176,12.0661,12.8164,12.8154,12.7928,13.6552,13.7635,13.7536,11.4272,12.4863,12.3433,12.3757,12.5012,12.6440,12.1469,11.9679,11.8788,12.3405,12.3766,12.5442,11.9903,12.1186,12.0722,12.0474,12.4180,12.4601,12.0570,11.9038,11.9952,12.1927,12.0891,12.0832,12.3300,12.2491,12.1625,12.3967,12.4118,12.3082,12.0911,12.0003,12.4292,12.5418,12.0032,12.3564,12.0680,12.3144,12.3643,12.2370,12.4354,12.9943,12.3975,12.4036,12.3276,12.6750,12.6196,12.6004,12.5433,12.4682,12.5388,12.2553,12.1435,12.2770,11.9111,12.3204,12.2711,12.4486,12.6001,12.3256,13.5020,13.3836,13.5108,12.0927,12.4161,12.1313,12.3960,12.2826,12.2852,13.0133,12.8793,12.4878,12.3005,12.5592,12.3283
YCR012W,15.2420,15.3252,15.3047,15.3502,15.3301,15.3596,15.3217,15.3235,15.3067,15.3831,15.3885,15.4117,15.4100,15.4213,15.4074,15.2397,15.3755,15.3885,15.3747,15.4094,15.3825,15.3301,15.2895,15.3096,15.3857,15.3960,15.3821,15.3136,15.3396,15.3322,15.2378,15.2607,15.2822,15.2903,15.3241,15.2882,15.2849,15.2857,15.3000,15.4006,15.4587,15.3924,15.4099,15.4135,15.4063,15.3550,15.3664,15.4628,15.2975,15.2577,15.2484,15.2702,15.2801,15.2636,15.3187,15.3411,15.3741,15.3005,15.2738,15.3146,15.3392,15.3831,15.3536,15.3931,15.3872,15.3801,15.3523,15.3355,15.2869,15.1952,15.1834,15.1976,15.4069,15.4252,15.3705,15.4072,15.4371,15.4053,15.3363,15.3460,15.3155,15.2061,15.2391,15.1381,15.4450,15.4044,15.3414,15.2556,15.2352,15.2543
YCR020C,9.5821,9.8000,9.8878,9.0417,9.2061,9.5756,9.2535,9.3441,9.4263,9.4551,9.2314,9.3706,10.2530,10.4061,10.4345,8.9518,8.9563,8.8536,9.1905,9.1311,9.2204,9.1262,9.0879,9.3164,9.2116,9.1074,9.2536,9.4352,9.1981,9.4656,9.6620,9.8965,9.9413,9.0416,9.0870,9.1081,9.2935,9.2000,9.3278,9.7419,9.3373,9.4145,9.2825,9.2259,9.1286,9.3537,9.4124,9.5655,9.9636,9.8985,10.1321,9.9046,10.0504,9.9816,9.6949,9.4260,9.5005,9.5907,10.0312,9.6272,9.5329,9.2592,9.3406,9.2153,9.0371,9.1593,9.1688,9.1580,9.3652,9.4769,9.5064,9.3687,9.1945,9.2366,9.1655,10.1904,10.3622,10.6259,8.9243,8.9736,9.0639,9.6121,9.5757,9.6727,9.3738,9.4428,9.1902,9.7884,10.1394,9.8863
YCR024C,10.1780,10.2769,10.2966,10.4128,10.3002,10.2532,10.1438,10.1617,10.0785,10.4600,10.3707,10.3215,10.4928,10.5676,10.5722,9.9811,10.7740,10.4992,10.2974,10.2962,10.2919,10.4414,10.4365,10.3726,10.2091,10.0804,10.1995,10.3472,10.5722,10.3355,10.0305,10.0501,10.0652,10.4768,10.5255,10.5917,10.3656,10.4082,10.3725,10.1976,10.1643,10.1768,10.3162,10.3937,10.2829,10.3232,10.1202,10.1796,10.2998,10.3487,10.3618,10.4316,10.6113,10.5105,10.1681,10.4055,10.4367,10.3013,10.3075,10.3372,10.6047,10.6911,10.7147,10.3614,10.2494,10.3909,10.6601,10.5126,10.5540,10.5472,10.5136,10.5442,10.4230,10.3481,10.2680,10.5214,10.5360,10.3074,10.4314,10.5634,10.3990,10.2738,10.3660,10.3513,10.1178,10.1044,10.1647,10.0975,10.2301,10.1802
YCR027C,10.9890,10.9674,10.8845,10.9977,10.7831,10.8631,10.6640,10.7048,10.7612,11.0791,10.9043,10.9149,10.7914,10.8328,10.9206,10.3847,11.3133,11.1560,10.7681,10.8169,10.8615,10.6654,10.5635,10.6564,10.8163,10.8778,10.8790,10.4799,10.8266,10.6241,10.4746,10.8634,10.7915,10.6755,10.7390,10.8034,11.0081,11.0428,10.9549,10.9568,10.6879,10.8681,10.7610,10.7018,10.6477,10.9619,10.6862,10.9613,10.6792,10.7274,10.7627,10.1096,10.2138,10.3206,10.5487,10.4376,10.4459,10.8493,10.8886,10.9708,10.6465,10.6985,10.6916,10.7497,10.7767,10.7809,10.9073,11.0428,10.9344,10.6756,10.7000,10.8702,10.7381,10.7903,10.4586,10.3415,10.3685,10.3404,10.8353,11.0106,10.7589,10.7985,10.7890,10.9125,10.9197,10.9684,10.8863,10.6144,10.8235,10.6487
YCR028C,11.7245,11.7075,11.5734,11.9326,11.8978,11.9286,11.6696,11.6779,11.6650,12.1236,12.3433,12.3656,12.0136,12.0428,12.1325,11.1413,12.5231,12.5121,11.7551,11.9978,12.0064,11.6445,11.4918,11.5501,11.7439,12.0358,11.8727,11.5033,11.8022,11.5112,11.5863,11.7048,11.6216,11.6937,11.6834,11.7758,11.6200,11.5151,11.7792,11.8212,11.5303,11.7098,11.6129,11.6400,11.6040,11.7249,11.1976,11.9248,11.3063,11.4350,11.4054,11.2996,11.3466,11.6007,11.5313,11.5007,11.2340,11.1974,11.3369,11.4125,11.4431,11.8837,11.6798,11.8128,11.7423,11.9234,11.8916,11.9544,11.8670,11.2230,11.2633,11.2920,11.6847,11.8771,11.2421,10.9581,11.1050,10.5010,12.0082,12.1453,11.9238,11.4842,11.1913,11.3364,12.3219,11.9117,11.7940,11.3075,11.1192,11.4654
YCR033W,10.9097,10.8925,10.8272,10.9041,10.9139,10.8769,10.8821,10.9534,10.9372,10.9672,10.8328,10.9974,11.2540,11.0856,11.1452,11.0339,11.1230,11.1271,11.0859,11.0777,11.1889,10.9578,10.8625,10.8609,11.0470,11.2701,11.1882,10.8621,10.9709,10.9733,10.6928,10.7203,10.7083,10.6293,10.6252,10.6492,10.4623,10.3967,10.4714,10.7365,10.7098,10.5487,10.6930,10.8115,10.6959,10.6727,10.4612,10.6235,10.4489,10.4270,10.3118,10.5665,10.5694,10.5110,10.7387,10.6911,10.6995,10.7143,10.6772,10.8135,10.6620,10.9587,10.8438,11.0184,10.9247,10.8602,10.7643,10.7244,10.6784,10.8060,10.8838,10.6891,10.8923,11.0987,10.8602,11.0415,10.9067,10.1276,10.8539,10.8197,10.7675,10.7724,10.7838,10.7264,11.0414,10.9021,10.9746,11.0236,10.6771,10.9771
YCR034W,13.6788,13.6446,13.6391,13.7730,13.7136,13.6995,13.6803,13.6214,13.6784,13.9407,14.0209,14.0334,12.5782,12.7900,12.9712,13.2972,14.0459,14.0817,13.8293,13.8642,13.8827,13.7094,13.7167,13.6136,13.7155,13.8983,13.8467,13.6560,13.7738,13.6418,13.6655,13.5543,13.5459,13.5795,13.6081,13.7275,13.7489,13.7439,13.7255,13.6112,13.2724,13.5464,13.7135,13.6757,13.5820,13.6685,13.3989,13.7510,13.4475,13.5838,13.5107,13.5256,13.5857,13.8142,13.5589,13.6223,13.5536,13.3916,13.4065,13.4029,13.6643,13.7917,13.7327,13.8375,13.8503,13.8564,13.6914,13.7072,13.7527,13.1435,13.1880,13.0300,13.7482,13.7990,13.4333,12.1634,12.3631,12.1736,13.7845,13.8447,13.7264,13.1064,13.1534,13.1970,13.8954,13.7476,13.7837,13.3632,13.5390,13.3356
YCR036W,11.3293,11.4720,11.4381,11.1875,11.2420,11.3245,10.9570,10.9083,11.0193,11.3664,11.4023,11.1619,11.2760,11.2628,11.2221,11.1250,10.7484,10.9278,11.4007,11.3801,11.4132,11.2258,11.2345,11.2944,11.4022,11.2639,11.4498,11.2280,11.1000,11.2610,11.2452,11.5174,11.4626,11.2640,11.2141,11.0842,11.5346,11.5995,11.4370,11.2754,11.3503,11.5300,11.2688,11.2552,11.2795,11.3498,11.5721,11.5041,11.5654,11.4542,11.6367,11.4241,11.5582,11.4486,11.1175,11.3117,11.5003,11.3949,11.4790,11.4294,11.5439,11.3202,11.4580,11.1243,11.1933,11.0720,11.1226,11.1267,11.3658,11.4238,11.5996,11.5473,11.2929,11.0751,11.3887,11.4867,11.4328,11.9369,11.1544,11.1130,11.2481,11.6769,11.6314,11.5300,10.9299,11.2005,11.2468,11.0773,11.4108,11.3079
YCR037C,11.7369,11.6975,11.6442,11.7819,11.7607,11.6922,11.6523,11.6508,11.6410,12.0026,11.7285,11.9271,11.7156,11.8751,11.8784,11.4901,12.0104,12.0398,12.0160,12.0158,12.1553,11.8941,11.7740,11.7512,11.9714,12.2017,11.9965,11.8132,11.9135,11.7608,11.7230,11.4470,11.6969,11.6456,11.6082,11.5782,11.5168,11.4450,11.5814,11.8656,11.7708,11.8408,11.7555,11.8143,11.7331,11.8018,11.6746,11.9502,11.5580,11.6868,11.5407,11.7665,11.7425,11.7391,11.7382,11.7300,11.3885,11.4081,11.4647,11.5535,11.3552,11.9203,11.7666,11.8602,11.7935,11.8183,11.8525,11.8722,11.9097,11.3642,11.3470,11.3074,11.7832,11.9019,11.6045,10.9321,11.0941,9.9159,11.9967,11.9550,11.9617,11.5786,11.4988,11.4435,12.0647,11.8354,11.9484,11.5111,11.5309,11.5979
YCR038C,8.3326,8.4396,8.4816,8.6123,8.3509,8.2748,8.1460,7.9837,8.1875,8.3139,8.4878,8.2231,9.1737,9.0491,9.0189,8.1261,8.5130,7.9450,8.7839,8.6753,8.7494,8.5528,8.4618,8.2587,8.9180,8.7072,8.7901,8.4050,8.5447,8.5235,8.1559,8.1586,8.3478,8.0186,8.0547,8.0711,8.0638,8.2198,8.1860,9.1757,9.2317,9.0439,8.3114,8.4518,8.5166,8.3939,8.3082,8.7329,8.4340,8.2699,8.3002,8.2255,8.1899,8.2203,8.4906,8.5510,8.8148,8.4435,8.3878,8.4358,8.5083,8.6141,8.5095,8.5149,8.4313,8.6187,8.5203,8.3246,8.4624,8.4455,8.5864,8.4337,8.6522,8.4568,8.5921,8.7395,8.6635,8.6736,8.0855,8.0921,8.2696,8.4658,8.3472,8.4216,8.7011,8.6367,8.6508,8.4207,8.5467,8.1948
