pool,model_reaction_id,reaction_uid,fallback_reason,orfs,model_equation
reference_plus_candidate_no_overlap,r_3509,MODEL_RXN:0002878,fallback_equation,,s_1161 <=> s_2835
reference_plus_candidate_no_overlap,r_3510,MODEL_RXN:0002879,fallback_equation,,s_1286 <=> s_2836
reference_plus_candidate_no_overlap,r_3512,MODEL_RXN:0002881,fallback_equation,,s_1449 <=> s_2838
reference_plus_candidate_no_overlap,r_3513,MODEL_RXN:0002882,fallback_equation,,s_1260 <=> s_2839
reference_plus_candidate_no_overlap,r_3517,MODEL_RXN:0002886,fallback_equation,,s_1302 <=> s_2789
reference_plus_candidate_no_overlap,r_3519,MODEL_RXN:0002888,fallback_equation,,s_1454 <=> s_2791
reference_plus_candidate_no_overlap,r_3520,MODEL_RXN:0002889,fallback_equation,,s_1262 <=> s_2821
reference_plus_candidate_no_overlap,r_3523,MODEL_RXN:0002892,fallback_equation,,s_1479 <=> s_2797
reference_plus_candidate_no_overlap,r_3524,MODEL_RXN:0002893,fallback_equation,,s_0816 <=> s_2816
reference_plus_candidate_no_overlap,r_3525,MODEL_RXN:0002894,fallback_equation,,s_0794 <=> s_2783
reference_plus_candidate_no_overlap,r_3527,MODEL_RXN:0002896,fallback_equation,,s_0456 <=> s_2784
reference_plus_candidate_no_overlap,r_3528,MODEL_RXN:0002897,fallback_equation,,s_0529 <=> s_2785
reference_plus_candidate_no_overlap,r_3529,MODEL_RXN:0002898,fallback_equation,,s_1212 <=> s_2799
reference_plus_candidate_no_overlap,r_3530,MODEL_RXN:0002899,fallback_equation,,s_1207 <=> s_2800
reference_plus_candidate_no_overlap,r_3531,MODEL_RXN:0002900,fallback_equation,,s_1275 <=> s_2817
reference_plus_candidate_no_overlap,r_3532,MODEL_RXN:0002901,fallback_equation,,s_1203 <=> s_2818
reference_plus_candidate_no_overlap,r_3533,MODEL_RXN:0002902,fallback_equation,,s_1198 <=> s_2820
reference_plus_candidate_no_overlap,r_3534,MODEL_RXN:0002903,fallback_equation,,s_0767 <=> s_2934
reference_plus_candidate_no_overlap,r_3535,MODEL_RXN:0002904,fallback_equation,,s_0629 <=> s_2939
reference_plus_candidate_no_overlap,r_3536,MODEL_RXN:0002905,fallback_equation,,s_0633 <=> s_2834
reference_plus_candidate_no_overlap,r_3537,MODEL_RXN:0002906,fallback_equation,,s_1322 <=> s_2966
reference_plus_candidate_no_overlap,r_3538,MODEL_RXN:0002907,fallback_equation,,s_0539 <=> s_3083
reference_plus_candidate_no_overlap,r_3539,MODEL_RXN:0002908,fallback_equation,,s_0467 <=> s_3215
reference_plus_candidate_no_overlap,r_3540,MODEL_RXN:0002909,fallback_equation,,s_0526 <=> s_3108
reference_plus_candidate_no_overlap,r_3542,MODEL_RXN:0002911,fallback_equation,,s_0469 <=> s_3217
reference_plus_candidate_no_overlap,r_3543,MODEL_RXN:0002912,fallback_equation,,s_0434 <=> s_2831
reference_plus_candidate_no_overlap,r_3544,MODEL_RXN:0002913,fallback_equation,,s_0423 <=> s_2833
reference_plus_candidate_no_overlap,r_3546,MODEL_RXN:0002915,fallback_equation,,s_1153 <=> s_3117
reference_plus_candidate_no_overlap,r_3547,MODEL_RXN:0002916,fallback_equation,,s_1416 <=> s_3182
reference_plus_candidate_no_overlap,r_3548,MODEL_RXN:0002917,fallback_equation,,s_1413 <=> s_3183
reference_plus_candidate_no_overlap,r_3549,MODEL_RXN:0002918,fallback_equation,,s_0657 <=> s_3432
reference_plus_candidate_no_overlap,r_3550,MODEL_RXN:0002919,fallback_equation,,s_0700 <=> s_3435
reference_plus_candidate_no_overlap,r_3551,MODEL_RXN:0002920,fallback_equation,,s_1059 <=> s_3438
reference_plus_candidate_no_overlap,r_3552,MODEL_RXN:0002921,fallback_equation,,s_0666 <=> s_3441
reference_plus_candidate_no_overlap,r_3553,MODEL_RXN:0002922,fallback_equation,,s_1569 <=> s_3444
reference_plus_candidate_no_overlap,r_3570,MODEL_RXN:0002939,fallback_equation,,s_3447 <=> s_1433
reference_plus_candidate_no_overlap,r_3571,MODEL_RXN:0002940,fallback_equation,,s_1286 <=> s_2846
reference_plus_candidate_no_overlap,r_3573,MODEL_RXN:0002942,fallback_equation,,s_1449 <=> s_2850
reference_plus_candidate_no_overlap,r_3574,MODEL_RXN:0002943,fallback_equation,,s_1260 <=> s_2852
reference_plus_candidate_no_overlap,r_3577,MODEL_RXN:0002946,fallback_equation,,s_1302 <=> s_2847
reference_plus_candidate_no_overlap,r_3579,MODEL_RXN:0002948,fallback_equation,,s_1454 <=> s_2851
reference_plus_candidate_no_overlap,r_3580,MODEL_RXN:0002949,fallback_equation,,s_1262 <=> s_2853
reference_plus_candidate_no_overlap,r_3581,MODEL_RXN:0002950,fallback_equation,,s_0767 <=> s_0769
reference_plus_candidate_no_overlap,r_3582,MODEL_RXN:0002951,fallback_equation,,s_0629 <=> s_0631
reference_plus_candidate_no_overlap,r_3583,MODEL_RXN:0002952,fallback_equation,,s_1212 <=> s_2952
reference_plus_candidate_no_overlap,r_3584,MODEL_RXN:0002953,fallback_equation,,s_1207 <=> s_2953
reference_plus_candidate_no_overlap,r_3585,MODEL_RXN:0002954,fallback_equation,,s_0434 <=> s_2840
reference_plus_candidate_no_overlap,r_3586,MODEL_RXN:0002955,fallback_equation,,s_0423 <=> s_2842
reference_plus_candidate_no_overlap,r_3587,MODEL_RXN:0002956,fallback_equation,,s_0633 <=> s_0635
reference_plus_candidate_no_overlap,r_3596,MODEL_RXN:0002965,fallback_equation,,s_0803 <=> s_3657
reference_plus_candidate_no_overlap,r_3597,MODEL_RXN:0002966,fallback_equation,,s_3684 <=> s_0765
reference_plus_candidate_no_overlap,r_3599,MODEL_RXN:0002968,fallback_equation,,s_2874 <=> s_1479
reference_plus_candidate_no_overlap,r_3600,MODEL_RXN:0002969,fallback_equation,,s_2876 <=> s_0816
reference_plus_candidate_no_overlap,r_3601,MODEL_RXN:0002970,fallback_equation,,s_0434 <=> s_2856
reference_plus_candidate_no_overlap,r_3602,MODEL_RXN:0002971,fallback_equation,,s_0394 <=> s_3324
reference_plus_candidate_no_overlap,r_3603,MODEL_RXN:0002972,fallback_equation,,s_0794 <=> s_0793
reference_plus_candidate_no_overlap,r_3608,MODEL_RXN:0002977,fallback_equation,,s_3463 <=> s_1286
reference_plus_candidate_no_overlap,r_3610,MODEL_RXN:0002979,fallback_equation,,s_3464 <=> s_1449
reference_plus_candidate_no_overlap,r_3611,MODEL_RXN:0002980,fallback_equation,,s_3459 <=> s_1260
reference_plus_candidate_no_overlap,r_3614,MODEL_RXN:0002983,fallback_equation,,s_2865 <=> s_1479
reference_plus_candidate_no_overlap,r_3615,MODEL_RXN:0002984,fallback_equation,,s_2867 <=> s_0816
reference_plus_candidate_no_overlap,r_3648,MODEL_RXN:0003017,fallback_equation,,s_0803 <=> s_2976
reference_plus_candidate_no_overlap,r_3650,MODEL_RXN:0003019,fallback_equation,,s_0794 <=> s_3164
reference_plus_candidate_no_overlap,r_3651,MODEL_RXN:0003020,fallback_equation,,s_0434 <=> s_3341
reference_plus_candidate_no_overlap,r_3652,MODEL_RXN:0003021,fallback_equation,,s_0394 <=> s_3342
reference_plus_candidate_no_overlap,r_3653,MODEL_RXN:0003022,fallback_equation,,s_0456 <=> s_3165
reference_plus_candidate_no_overlap,r_3662,MODEL_RXN:0003031,fallback_equation,,s_0803 <=> s_2994
reference_plus_candidate_no_overlap,r_3663,MODEL_RXN:0003032,fallback_equation,,s_1322 <=> s_2995
reference_plus_candidate_no_overlap,r_3664,MODEL_RXN:0003033,fallback_equation,,s_0794 <=> s_3146
reference_plus_candidate_no_overlap,r_3665,MODEL_RXN:0003034,fallback_equation,,s_0456 <=> s_3147
reference_plus_candidate_no_overlap,r_3666,MODEL_RXN:0003035,fallback_equation,,s_0434 <=> s_3359
reference_plus_candidate_no_overlap,r_3667,MODEL_RXN:0003036,fallback_equation,,s_0394 <=> s_3360
reference_plus_candidate_no_overlap,r_3668,MODEL_RXN:0003037,fallback_equation,,s_0803 <=> s_3226
reference_plus_candidate_no_overlap,r_3669,MODEL_RXN:0003038,fallback_equation,,s_0456 <=> s_3129
reference_plus_candidate_no_overlap,r_3671,MODEL_RXN:0003040,fallback_equation,,s_1262 <=> s_3322
reference_plus_candidate_no_overlap,r_3678,MODEL_RXN:0003047,fallback_equation,,s_3271 <=> s_1286
reference_plus_candidate_no_overlap,r_3679,MODEL_RXN:0003048,fallback_equation,,s_3277 <=> s_1449
reference_plus_candidate_no_overlap,r_3681,MODEL_RXN:0003050,fallback_equation,,s_2832 <=> s_2841
reference_plus_candidate_no_overlap,r_3682,MODEL_RXN:0003051,fallback_equation,,s_2835 <=> s_2844
reference_plus_candidate_no_overlap,r_3683,MODEL_RXN:0003052,fallback_equation,,s_2869 <=> s_2873
reference_plus_candidate_no_overlap,r_3684,MODEL_RXN:0003053,fallback_equation,,s_2870 <=> s_2875
reference_plus_candidate_no_overlap,r_3717,MODEL_RXN:0003086,fallback_equation,,s_3432 <=> s_3660
reference_plus_candidate_no_overlap,r_3718,MODEL_RXN:0003087,fallback_equation,,s_3435 <=> s_0703
reference_plus_candidate_no_overlap,r_3719,MODEL_RXN:0003088,fallback_equation,,s_3438 <=> s_3665
reference_plus_candidate_no_overlap,r_3720,MODEL_RXN:0003089,fallback_equation,,s_3444 <=> s_1572
reference_plus_candidate_no_overlap,r_3901,MODEL_RXN:0003270,fallback_equation,,s_2864 <=> s_2869
reference_plus_candidate_no_overlap,r_3902,MODEL_RXN:0003271,fallback_equation,,s_2866 <=> s_2870
reference_plus_candidate_no_overlap,r_3937,MODEL_RXN:0003306,fallback_equation,,s_2869 <=> s_1085
reference_plus_candidate_no_overlap,r_3938,MODEL_RXN:0003307,fallback_equation,,s_2870 <=> s_0507
reference_plus_candidate_no_overlap,r_3939,MODEL_RXN:0003308,fallback_equation,,s_0667 <=> s_3441
reference_plus_candidate_no_overlap,r_3940,MODEL_RXN:0003309,fallback_equation,,s_1323 --> s_2966
reference_plus_candidate_no_overlap,r_3957,MODEL_RXN:0003326,fallback_equation,,s_0799 <=> s_3094
reference_plus_candidate_no_overlap,r_3958,MODEL_RXN:0003327,fallback_equation,,s_0770 <=> s_3218
reference_plus_candidate_no_overlap,r_3962,MODEL_RXN:0003331,fallback_equation,,s_0636 <=> s_3095
reference_plus_candidate_no_overlap,r_3987,MODEL_RXN:0003355,fallback_equation,,s_3710 <=> s_1337
reference_plus_candidate_no_overlap,r_3996,MODEL_RXN:0003364,fallback_equation,,s_3711 <=> s_1346
reference_plus_candidate_no_overlap,r_4005,MODEL_RXN:0003373,fallback_equation,,s_3712 <=> s_1351
reference_plus_candidate_no_overlap,r_4038,MODEL_RXN:0003406,fallback_equation,,s_3713 <=> s_1524
reference_plus_candidate_no_overlap,r_4042,MODEL_RXN:0003410,fallback_equation,,s_0805 + s_3715 --> s_0554 + s_3716
reference_plus_candidate_no_overlap,r_4043,MODEL_RXN:0003411,fallback_equation,,s_3715 --> 
reference_plus_candidate_no_overlap,r_4044,MODEL_RXN:0003412,fallback_equation,,s_3716 --> 
reference_plus_candidate_no_overlap,r_4046,MODEL_RXN:0003414,fallback_equation,,s_0434 + s_0803 --> s_0394 + s_0794 + s_1322
reference_plus_candidate_no_overlap,r_4341,MODEL_RXN:0003701,fallback_equation,,s_4063 <=> s_4062
reference_plus_candidate_no_overlap,r_4342,MODEL_RXN:0003702,fallback_equation,,s_0803 + s_4062 --> s_0765 + s_1322
reference_plus_candidate_no_overlap,r_4343,MODEL_RXN:0003703,fallback_equation,,s_0796 + s_4065 <=> s_0794 + s_4064
reference_plus_candidate_no_overlap,r_4344,MODEL_RXN:0003704,fallback_equation,,s_0803 + s_4064 --> s_1045 + s_1322
reference_plus_candidate_no_overlap,r_4345,MODEL_RXN:0003705,fallback_equation,,s_0803 + s_4066 --> s_0790 + s_1322
reference_plus_candidate_no_overlap,r_4347,MODEL_RXN:0003707,fallback_equation,,s_0803 + s_4068 --> s_0790 + s_1322
reference_plus_candidate_no_overlap,r_4348,MODEL_RXN:0003708,fallback_equation,,s_0796 + s_4069 <=> s_0794 + s_4068
reference_plus_candidate_no_overlap,r_4349,MODEL_RXN:0003709,fallback_equation,,s_0796 + s_4070 <=> s_0794 + s_4071
reference_plus_candidate_no_overlap,r_4350,MODEL_RXN:0003710,fallback_equation,,s_0803 + s_4071 --> s_1322 + s_3997
reference_plus_candidate_no_overlap,r_4351,MODEL_RXN:0003711,fallback_equation,,s_0803 + s_4072 --> s_1322 + s_4073
reference_plus_candidate_no_overlap,r_4353,MODEL_RXN:0003713,fallback_equation,,s_1275 + s_4073 --> s_0794 + s_4076
reference_plus_candidate_no_overlap,r_4354,MODEL_RXN:0003714,fallback_equation,,s_0803 + s_1198 + s_4076 --> s_0794 + s_1203 + s_1471
reference_plus_candidate_no_overlap,r_4355,MODEL_RXN:0003715,fallback_equation,,s_0178 + s_0991 <=> s_0180 + s_4079
reference_plus_candidate_no_overlap,r_4357,MODEL_RXN:0003717,fallback_equation,,s_0803 + s_4081 --> s_1322 + s_1556
reference_plus_candidate_no_overlap,r_4358,MODEL_RXN:0003718,fallback_equation,,s_0796 + s_4082 <=> s_0794 + s_4081
reference_plus_candidate_no_overlap,r_4359,MODEL_RXN:0003719,fallback_equation,,s_0803 + s_4083 --> s_1322 + s_1556
reference_plus_candidate_no_overlap,r_4360,MODEL_RXN:0003720,fallback_equation,,s_0796 + s_4084 <=> s_0794 + s_4083
reference_plus_candidate_no_overlap,r_4362,MODEL_RXN:0003722,fallback_equation,,s_0810 + s_4087 --> s_3758 + s_3839
reference_plus_candidate_no_overlap,r_4363,MODEL_RXN:0003723,fallback_equation,,s_4088 --> s_1322 + s_4089
reference_plus_candidate_no_overlap,r_4366,MODEL_RXN:0003726,fallback_equation,,s_0394 + s_0794 + s_4092 <=> s_0434 + s_0965
reference_plus_candidate_no_overlap,r_4367,MODEL_RXN:0003727,fallback_equation,,s_0796 + s_4093 <=> s_0794 + s_4092
reference_plus_candidate_no_overlap,r_4368,MODEL_RXN:0003728,fallback_equation,,s_0803 + s_4096 --> s_1051 + s_1322
reference_plus_candidate_no_overlap,r_4369,MODEL_RXN:0003729,fallback_equation,,s_0796 + s_4099 <=> s_0794 + s_4098
reference_plus_candidate_no_overlap,r_4370,MODEL_RXN:0003730,fallback_equation,,s_0803 + s_4100 --> s_0543 + s_1322
reference_plus_candidate_no_overlap,r_4371,MODEL_RXN:0003731,fallback_equation,,s_0796 + s_4101 <=> s_0794 + s_4100
reference_plus_candidate_no_overlap,r_4373,MODEL_RXN:0003733,fallback_equation,,s_0796 + s_4103 <=> s_0794 + s_4102
reference_plus_candidate_no_overlap,r_4374,MODEL_RXN:0003734,fallback_equation,,s_0803 + s_4104 --> s_0794 + s_0955 + s_1469
reference_plus_candidate_no_overlap,r_4375,MODEL_RXN:0003735,fallback_equation,,s_0796 + s_4105 <=> s_0794 + s_4104
reference_plus_candidate_no_overlap,r_4376,MODEL_RXN:0003736,fallback_equation,,s_0803 + s_4106 --> s_0386 + s_1322
reference_plus_candidate_no_overlap,r_4377,MODEL_RXN:0003737,fallback_equation,,s_4107 <=> s_4106
reference_plus_candidate_no_overlap,r_4378,MODEL_RXN:0003738,fallback_equation,,s_0803 + s_4108 --> s_0553 + s_0563
reference_plus_candidate_no_overlap,r_4379,MODEL_RXN:0003739,fallback_equation,,s_0796 + s_4109 <=> s_0794 + s_4108
reference_plus_candidate_no_overlap,r_4380,MODEL_RXN:0003740,fallback_equation,,s_0529 + s_0794 + s_4110 <=> s_0373 + s_0981
reference_plus_candidate_no_overlap,r_4381,MODEL_RXN:0003741,fallback_equation,,s_0796 + s_4111 <=> s_0794 + s_4110
reference_plus_candidate_no_overlap,r_4382,MODEL_RXN:0003742,fallback_equation,,2 s_0709 + 2 s_4113 <=> 2 s_0710 + s_4112
reference_plus_candidate_no_overlap,r_4383,MODEL_RXN:0003743,fallback_equation,,s_4114 <=> s_4112
reference_plus_candidate_no_overlap,r_4384,MODEL_RXN:0003744,fallback_equation,,s_0794 + s_1212 + s_4117 --> s_1207 + s_3875
reference_plus_candidate_no_overlap,r_4385,MODEL_RXN:0003745,fallback_equation,,s_0796 + s_4118 <=> s_0794 + s_4117
reference_plus_candidate_no_overlap,r_4386,MODEL_RXN:0003746,fallback_equation,,s_0810 + s_4121 --> s_0977 + s_3759
reference_plus_candidate_no_overlap,r_4389,MODEL_RXN:0003749,fallback_equation,,s_0796 + s_4127 <=> s_0794 + s_4126
reference_plus_candidate_no_overlap,r_4390,MODEL_RXN:0003750,fallback_equation,,s_0803 + s_4122 <=> s_0563 + s_4123
reference_plus_candidate_no_overlap,r_4391,MODEL_RXN:0003751,fallback_equation,,s_4123 --> s_4124
reference_plus_candidate_no_overlap,r_4392,MODEL_RXN:0003752,fallback_equation,,s_0796 + s_4125 <=> s_0794 + s_4122
reference_plus_candidate_no_overlap,r_4393,MODEL_RXN:0003753,fallback_equation,,s_0434 + s_4128 --> s_0394 + s_0794 + s_4129
reference_plus_candidate_no_overlap,r_4396,MODEL_RXN:0003756,fallback_equation,,s_0434 + s_0529 + s_4132 --> s_0367 + s_0423 + s_0633
reference_plus_candidate_no_overlap,r_4397,MODEL_RXN:0003757,fallback_equation,,s_0803 + s_4134 <=> s_0362 + s_1029
reference_plus_candidate_no_overlap,r_4399,MODEL_RXN:0003759,fallback_equation,,s_0794 + s_4038 <=> s_0802 + s_4039
reference_plus_candidate_no_overlap,r_4406,MODEL_RXN:0003766,fallback_equation,,s_0796 + s_4078 <=> s_0794 + s_4077
reference_plus_candidate_no_overlap,r_4407,MODEL_RXN:0003767,fallback_equation,,s_0803 + s_4077 <=> s_1322 + s_3904
reference_plus_candidate_no_overlap,r_4409,MODEL_RXN:0003769,fallback_equation,,s_0810 + s_4039 --> s_0996 + s_3759
reference_plus_candidate_no_overlap,r_4410,MODEL_RXN:0003770,fallback_equation,,s_4136 <=> s_0779 + s_1271
reference_plus_candidate_no_overlap,r_4411,MODEL_RXN:0003771,fallback_equation,,s_0803 + s_4138 --> s_0419 + s_0794 + s_1399 + s_1469
reference_plus_candidate_no_overlap,r_4413,MODEL_RXN:0003773,fallback_equation,,s_0803 + s_4044 --> s_1322 + s_1493
reference_plus_candidate_no_overlap,r_4414,MODEL_RXN:0003774,fallback_equation,,s_0810 + s_4036 --> s_1002 + s_3759
reference_plus_candidate_no_overlap,r_4415,MODEL_RXN:0003775,fallback_equation,,s_0810 + s_4052 --> s_1009 + s_3759
reference_plus_candidate_no_overlap,r_4416,MODEL_RXN:0003776,fallback_equation,,s_0810 + s_4042 --> s_3759 + s_4043
reference_plus_candidate_no_overlap,r_4417,MODEL_RXN:0003777,fallback_equation,,s_0810 + s_4055 --> s_0972 + s_3839
reference_plus_candidate_no_overlap,r_4418,MODEL_RXN:0003778,fallback_equation,,s_0810 + s_4058 --> s_1002 + s_3839
reference_plus_candidate_no_overlap,r_4419,MODEL_RXN:0003779,fallback_equation,,s_0796 + s_4139 <=> s_0794 + s_4138
reference_plus_candidate_no_overlap,r_4421,MODEL_RXN:0003781,fallback_equation,,s_0796 + s_4116 <=> s_0794 + s_4115
reference_plus_candidate_no_overlap,r_4422,MODEL_RXN:0003782,fallback_equation,,s_0796 + s_4137 <=> s_0794 + s_4136
reference_plus_candidate_no_overlap,r_4423,MODEL_RXN:0003783,fallback_equation,,s_0794 + s_4086 <=> s_0802 + s_4087
reference_plus_candidate_no_overlap,r_4425,MODEL_RXN:0003785,fallback_equation,,s_0794 + s_4057 <=> s_0802 + s_4058
reference_plus_candidate_no_overlap,r_4426,MODEL_RXN:0003786,fallback_equation,,s_0794 + s_4035 <=> s_0802 + s_4036
reference_plus_candidate_no_overlap,r_4427,MODEL_RXN:0003787,fallback_equation,,s_0796 + s_4135 <=> s_0794 + s_4134
reference_plus_candidate_no_overlap,r_4428,MODEL_RXN:0003788,fallback_equation,,s_0796 + s_4097 <=> s_0794 + s_4096
reference_plus_candidate_no_overlap,r_4430,MODEL_RXN:0003790,fallback_equation,,s_0794 + s_4051 <=> s_0802 + s_4052
reference_plus_candidate_no_overlap,r_4431,MODEL_RXN:0003791,fallback_equation,,s_0794 + s_4120 <=> s_0802 + s_4121
reference_plus_candidate_no_overlap,r_4432,MODEL_RXN:0003792,fallback_equation,,s_0717 + s_1275 + s_4115 --> s_0714 + s_0775 + 2 s_0794 + s_0803 + s_1469
reference_plus_candidate_no_overlap,r_4439,MODEL_RXN:0003799,fallback_equation,,s_0810 + s_4061 --> s_0996 + s_3839
reference_plus_candidate_no_overlap,r_4442,MODEL_RXN:0003802,fallback_equation,,s_4074 --> 
reference_plus_candidate_no_overlap,r_4443,MODEL_RXN:0003803,fallback_equation,,s_4095 <=> s_4094
reference_plus_candidate_no_overlap,r_4444,MODEL_RXN:0003804,fallback_equation,,s_0796 + s_4141 <=> s_0188 + s_0794
reference_plus_candidate_no_overlap,r_4445,MODEL_RXN:0003805,fallback_equation,,s_0796 + s_4142 <=> s_0260 + s_0794
reference_plus_candidate_no_overlap,r_4446,MODEL_RXN:0003806,fallback_equation,,s_4145 <=> s_0567
reference_plus_candidate_no_overlap,r_4447,MODEL_RXN:0003807,fallback_equation,,s_4146 <=> s_0455
reference_plus_candidate_no_overlap,r_4450,MODEL_RXN:0003810,fallback_equation,,s_0796 + s_4147 <=> s_0259 + s_0794
reference_plus_candidate_no_overlap,r_4451,MODEL_RXN:0003811,fallback_equation,,s_0796 + s_4148 <=> s_0782 + s_0794
reference_plus_candidate_no_overlap,r_4452,MODEL_RXN:0003812,fallback_equation,,s_4149 <=> s_1158
reference_plus_candidate_no_overlap,r_4453,MODEL_RXN:0003813,fallback_equation,,s_4150 <=> s_0568
reference_plus_candidate_no_overlap,r_4454,MODEL_RXN:0003814,fallback_equation,,s_4151 <=> s_1545
reference_plus_candidate_no_overlap,r_4455,MODEL_RXN:0003815,fallback_equation,,s_0796 + s_4152 <=> s_0794 + s_1360
reference_plus_candidate_no_overlap,r_4456,MODEL_RXN:0003816,fallback_equation,,s_4153 <=> s_0574
reference_plus_candidate_no_overlap,r_4458,MODEL_RXN:0003818,fallback_equation,,s_0796 + s_4155 <=> s_0340 + s_0794
reference_plus_candidate_no_overlap,r_4459,MODEL_RXN:0003819,fallback_equation,,s_0796 + s_4156 <=> s_0573 + s_0794
reference_plus_candidate_no_overlap,r_4460,MODEL_RXN:0003820,fallback_equation,,2 s_0796 + s_4157 <=> s_0633 + 2 s_0794
reference_plus_candidate_no_overlap,r_4461,MODEL_RXN:0003821,fallback_equation,,s_4158 <=> s_0514
reference_plus_candidate_no_overlap,r_4462,MODEL_RXN:0003822,fallback_equation,,s_4159 <=> s_4113
reference_plus_candidate_no_overlap,r_4463,MODEL_RXN:0003823,fallback_equation,,s_0796 + s_4160 <=> s_0423 + s_0794
reference_plus_candidate_no_overlap,r_4464,MODEL_RXN:0003824,fallback_equation,,s_4161 <=> s_0131
reference_plus_candidate_no_overlap,r_4465,MODEL_RXN:0003825,fallback_equation,,s_0796 + s_4162 <=> s_0389 + s_0794
reference_plus_candidate_no_overlap,r_4466,MODEL_RXN:0003826,fallback_equation,,s_0796 + s_4163 <=> s_0526 + s_0794
reference_plus_candidate_no_overlap,r_4467,MODEL_RXN:0003827,fallback_equation,,s_4164 <=> s_3953
reference_plus_candidate_no_overlap,r_4470,MODEL_RXN:0003830,fallback_equation,,s_4167 <=> s_0771
reference_plus_candidate_no_overlap,r_4474,MODEL_RXN:0003834,fallback_equation,,s_0794 + s_4171 <=> s_0802 + s_3838
reference_plus_candidate_no_overlap,r_4475,MODEL_RXN:0003835,fallback_equation,,s_4172 <=> s_4173
reference_plus_candidate_no_overlap,r_4476,MODEL_RXN:0003836,fallback_equation,,s_4173 <=> s_1192
reference_plus_candidate_no_overlap,r_4477,MODEL_RXN:0003837,fallback_equation,,s_0796 + s_4174 <=> s_0794 + s_4175
reference_plus_candidate_no_overlap,r_4478,MODEL_RXN:0003838,fallback_equation,,s_4176 <=> s_3837
reference_plus_candidate_no_overlap,r_4480,MODEL_RXN:0003840,fallback_equation,,s_0796 + s_4074 <=> s_0794 + s_4073
reference_plus_candidate_no_overlap,r_4482,MODEL_RXN:0003842,fallback_equation,,s_0794 + s_0955 <=> s_0802 + s_3759
reference_plus_candidate_no_overlap,r_4483,MODEL_RXN:0003843,fallback_equation,,s_0794 + s_1003 <=> s_0802 + s_3839
reference_plus_candidate_no_overlap,r_4485,MODEL_RXN:0003845,fallback_equation,,s_0204 + s_1275 --> s_0456 + s_4177
reference_plus_candidate_no_overlap,r_4486,MODEL_RXN:0003846,fallback_equation,,s_1275 + s_4177 --> s_0794 + s_4178
reference_plus_candidate_no_overlap,r_4487,MODEL_RXN:0003847,fallback_equation,,s_4178 --> s_4179
reference_plus_candidate_no_overlap,r_4488,MODEL_RXN:0003848,fallback_equation,,s_0803 + s_4179 --> s_0725 + s_0794 + s_4132
reference_plus_candidate_no_overlap,r_4489,MODEL_RXN:0003849,fallback_equation,,s_0961 + s_1198 --> s_0794 + s_1203 + s_4180
reference_plus_candidate_no_overlap,r_4490,MODEL_RXN:0003850,fallback_equation,,s_0794 + s_1212 + s_4180 <=> s_1207 + s_1566
reference_plus_candidate_no_overlap,r_4492,MODEL_RXN:0003852,fallback_equation,,s_1198 + s_4181 --> s_0580 + s_0794 + s_1203
reference_plus_candidate_no_overlap,r_4494,MODEL_RXN:0003854,fallback_equation,,s_4124 --> 
reference_plus_candidate_no_overlap,r_4495,MODEL_RXN:0003855,fallback_equation,,s_0389 + s_0803 --> s_0386 + s_1322
reference_plus_candidate_no_overlap,r_4496,MODEL_RXN:0003856,fallback_equation,,s_4170 --> 
reference_plus_candidate_no_overlap,r_4498,MODEL_RXN:0003858,fallback_equation,,s_4109 --> 
reference_plus_candidate_no_overlap,r_4499,MODEL_RXN:0003859,fallback_equation,,s_4118 --> 
reference_plus_candidate_no_overlap,r_4500,MODEL_RXN:0003860,fallback_equation,,s_4130 --> 
reference_plus_candidate_no_overlap,r_4502,MODEL_RXN:0003862,fallback_equation,,s_4150 --> 
reference_plus_candidate_no_overlap,r_4503,MODEL_RXN:0003863,fallback_equation,,s_4140 --> 
reference_plus_candidate_no_overlap,r_4504,MODEL_RXN:0003864,fallback_equation,,s_4145 --> 
reference_plus_candidate_no_overlap,r_4505,MODEL_RXN:0003865,fallback_equation,,s_4125 --> 
reference_plus_candidate_no_overlap,r_4506,MODEL_RXN:0003866,fallback_equation,,s_4164 --> 
reference_plus_candidate_no_overlap,r_4507,MODEL_RXN:0003867,fallback_equation,,s_4167 --> 
reference_plus_candidate_no_overlap,r_4508,MODEL_RXN:0003868,fallback_equation,,s_4034 --> 
reference_plus_candidate_no_overlap,r_4510,MODEL_RXN:0003870,fallback_equation,,s_4056 --> 
reference_plus_candidate_no_overlap,r_4511,MODEL_RXN:0003871,fallback_equation,,s_4050 --> 
reference_plus_candidate_no_overlap,r_4512,MODEL_RXN:0003872,fallback_equation,,s_4053 --> 
reference_plus_candidate_no_overlap,r_4513,MODEL_RXN:0003873,fallback_equation,,s_4037 --> 
reference_plus_candidate_no_overlap,r_4514,MODEL_RXN:0003874,fallback_equation,,s_4085 --> 
reference_plus_candidate_no_overlap,r_4515,MODEL_RXN:0003875,fallback_equation,,s_4119 --> 
reference_plus_candidate_no_overlap,r_4516,MODEL_RXN:0003876,fallback_equation,,s_4059 --> 
reference_plus_candidate_no_overlap,r_4517,MODEL_RXN:0003877,fallback_equation,,s_4040 --> 
reference_plus_candidate_no_overlap,r_4518,MODEL_RXN:0003878,fallback_equation,,s_4143 --> 
reference_plus_candidate_no_overlap,r_4519,MODEL_RXN:0003879,fallback_equation,,s_4166 --> 
