model_reaction_id,reaction_name,model_equation,label,label_name,model_split,lower_bound_num,upper_bound_num,enzyme_evidence_rows_num,reactant_count,product_count,stoich_metabolite_count,has_gpr,has_ec,has_formula_balance,has_charge_balance,text
r_2911,"PE (1-18:1, 2-16:1) diacylglycerol (1-18:1, 2-16:1) acyltransferase, ER membrane",s_2973 + s_3189 <=> s_3025 + s_3427,0,unlabeled_hard_negative,train,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PE (1-18:1, 2-16:1) diacylglycerol (1-18:1, 2-16:1) acyltransferase, ER membrane ; s_2973 + s_3189 <=> s_3025 + s_3427 ; reversible ; 2.3.1.158 ; YNR008W"
r_2912,"PE (1-16:0, 2-18:1) diacylglycerol (1-18:1, 2-16:1) acyltransferase, ER membrane",s_2973 + s_3191 <=> s_3041 + s_3424,0,unlabeled_hard_negative,test,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PE (1-16:0, 2-18:1) diacylglycerol (1-18:1, 2-16:1) acyltransferase, ER membrane ; s_2973 + s_3191 <=> s_3041 + s_3424 ; reversible ; 2.3.1.158 ; YNR008W"
r_2913,"PE (1-16:1, 2-18:1) diacylglycerol (1-18:1, 2-16:1) acyltransferase, ER membrane",s_2973 + s_3193 <=> s_3041 + s_3425,0,unlabeled_hard_negative,train,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PE (1-16:1, 2-18:1) diacylglycerol (1-18:1, 2-16:1) acyltransferase, ER membrane ; s_2973 + s_3193 <=> s_3041 + s_3425 ; reversible ; 2.3.1.158 ; YNR008W"
r_2914,"PE (1-18:0, 2-18:1) diacylglycerol (1-18:1, 2-16:1) acyltransferase, ER membrane",s_2973 + s_3195 <=> s_3041 + s_3426,0,unlabeled_hard_negative,train,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PE (1-18:0, 2-18:1) diacylglycerol (1-18:1, 2-16:1) acyltransferase, ER membrane ; s_2973 + s_3195 <=> s_3041 + s_3426 ; reversible ; 2.3.1.158 ; YNR008W"
r_2915,"PE (1-18:1, 2-18:1) diacylglycerol (1-18:1, 2-16:1) acyltransferase, ER membrane",s_2973 + s_3197 <=> s_3041 + s_3427,0,unlabeled_hard_negative,train,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PE (1-18:1, 2-18:1) diacylglycerol (1-18:1, 2-16:1) acyltransferase, ER membrane ; s_2973 + s_3197 <=> s_3041 + s_3427 ; reversible ; 2.3.1.158 ; YNR008W"
r_2916,"PE (1-16:0, 2-16:1) diacylglycerol (1-16:0, 2-18:1) acyltransferase, ER membrane",s_2968 + s_3181 <=> s_3020 + s_3424,0,unlabeled_hard_negative,train,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PE (1-16:0, 2-16:1) diacylglycerol (1-16:0, 2-18:1) acyltransferase, ER membrane ; s_2968 + s_3181 <=> s_3020 + s_3424 ; reversible ; 2.3.1.158 ; YNR008W"
r_2917,"PE (1-16:1, 2-16:1) diacylglycerol (1-16:0, 2-18:1) acyltransferase, ER membrane",s_2968 + s_3185 <=> s_3020 + s_3425,0,unlabeled_hard_negative,train,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PE (1-16:1, 2-16:1) diacylglycerol (1-16:0, 2-18:1) acyltransferase, ER membrane ; s_2968 + s_3185 <=> s_3020 + s_3425 ; reversible ; 2.3.1.158 ; YNR008W"
r_2918,"PE (1-18:0, 2-16:1) diacylglycerol (1-16:0, 2-18:1) acyltransferase, ER membrane",s_2968 + s_3187 <=> s_3020 + s_3426,0,unlabeled_hard_negative,dev,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PE (1-18:0, 2-16:1) diacylglycerol (1-16:0, 2-18:1) acyltransferase, ER membrane ; s_2968 + s_3187 <=> s_3020 + s_3426 ; reversible ; 2.3.1.158 ; YNR008W"
r_2919,"PE (1-18:1, 2-16:1) diacylglycerol (1-16:0, 2-18:1) acyltransferase, ER membrane",s_2968 + s_3189 <=> s_3020 + s_3427,0,unlabeled_hard_negative,train,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PE (1-18:1, 2-16:1) diacylglycerol (1-16:0, 2-18:1) acyltransferase, ER membrane ; s_2968 + s_3189 <=> s_3020 + s_3427 ; reversible ; 2.3.1.158 ; YNR008W"
r_2920,"PE (1-16:0, 2-18:1) diacylglycerol (1-16:0, 2-18:1) acyltransferase, ER membrane",s_2968 + s_3191 <=> s_3036 + s_3424,0,unlabeled_hard_negative,train,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PE (1-16:0, 2-18:1) diacylglycerol (1-16:0, 2-18:1) acyltransferase, ER membrane ; s_2968 + s_3191 <=> s_3036 + s_3424 ; reversible ; 2.3.1.158 ; YNR008W"
r_2921,"PE (1-16:1, 2-18:1) diacylglycerol (1-16:0, 2-18:1) acyltransferase, ER membrane",s_2968 + s_3193 <=> s_3036 + s_3425,0,unlabeled_hard_negative,train,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PE (1-16:1, 2-18:1) diacylglycerol (1-16:0, 2-18:1) acyltransferase, ER membrane ; s_2968 + s_3193 <=> s_3036 + s_3425 ; reversible ; 2.3.1.158 ; YNR008W"
r_2922,"PE (1-18:0, 2-18:1) diacylglycerol (1-16:0, 2-18:1) acyltransferase, ER membrane",s_2968 + s_3195 <=> s_3036 + s_3426,0,unlabeled_hard_negative,train,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PE (1-18:0, 2-18:1) diacylglycerol (1-16:0, 2-18:1) acyltransferase, ER membrane ; s_2968 + s_3195 <=> s_3036 + s_3426 ; reversible ; 2.3.1.158 ; YNR008W"
r_2923,"PE (1-18:1, 2-18:1) diacylglycerol (1-16:0, 2-18:1) acyltransferase, ER membrane",s_2968 + s_3197 <=> s_3036 + s_3427,0,unlabeled_hard_negative,train,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PE (1-18:1, 2-18:1) diacylglycerol (1-16:0, 2-18:1) acyltransferase, ER membrane ; s_2968 + s_3197 <=> s_3036 + s_3427 ; reversible ; 2.3.1.158 ; YNR008W"
r_2924,"PE (1-16:0, 2-16:1) diacylglycerol (1-16:1, 2-18:1) acyltransferase, ER membrane",s_2970 + s_3181 <=> s_3022 + s_3424,0,unlabeled_hard_negative,train,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PE (1-16:0, 2-16:1) diacylglycerol (1-16:1, 2-18:1) acyltransferase, ER membrane ; s_2970 + s_3181 <=> s_3022 + s_3424 ; reversible ; 2.3.1.158 ; YNR008W"
r_2925,"PE (1-16:1, 2-16:1) diacylglycerol (1-16:1, 2-18:1) acyltransferase, ER membrane",s_2970 + s_3185 <=> s_3022 + s_3425,0,unlabeled_hard_negative,test,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PE (1-16:1, 2-16:1) diacylglycerol (1-16:1, 2-18:1) acyltransferase, ER membrane ; s_2970 + s_3185 <=> s_3022 + s_3425 ; reversible ; 2.3.1.158 ; YNR008W"
r_2926,"PE (1-18:0, 2-16:1) diacylglycerol (1-16:1, 2-18:1) acyltransferase, ER membrane",s_2970 + s_3187 <=> s_3022 + s_3426,0,unlabeled_hard_negative,train,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PE (1-18:0, 2-16:1) diacylglycerol (1-16:1, 2-18:1) acyltransferase, ER membrane ; s_2970 + s_3187 <=> s_3022 + s_3426 ; reversible ; 2.3.1.158 ; YNR008W"
r_2927,"PE (1-18:1, 2-16:1) diacylglycerol (1-16:1, 2-18:1) acyltransferase, ER membrane",s_2970 + s_3189 <=> s_3022 + s_3427,0,unlabeled_hard_negative,train,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PE (1-18:1, 2-16:1) diacylglycerol (1-16:1, 2-18:1) acyltransferase, ER membrane ; s_2970 + s_3189 <=> s_3022 + s_3427 ; reversible ; 2.3.1.158 ; YNR008W"
r_2928,"PE (1-16:0, 2-18:1) diacylglycerol (1-16:1, 2-18:1) acyltransferase, ER membrane",s_2970 + s_3191 <=> s_3038 + s_3424,0,unlabeled_hard_negative,train,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PE (1-16:0, 2-18:1) diacylglycerol (1-16:1, 2-18:1) acyltransferase, ER membrane ; s_2970 + s_3191 <=> s_3038 + s_3424 ; reversible ; 2.3.1.158 ; YNR008W"
r_2929,"PE (1-16:1, 2-18:1) diacylglycerol (1-16:1, 2-18:1) acyltransferase, ER membrane",s_2970 + s_3193 <=> s_3038 + s_3425,0,unlabeled_hard_negative,dev,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PE (1-16:1, 2-18:1) diacylglycerol (1-16:1, 2-18:1) acyltransferase, ER membrane ; s_2970 + s_3193 <=> s_3038 + s_3425 ; reversible ; 2.3.1.158 ; YNR008W"
r_2930,"PE (1-18:0, 2-18:1) diacylglycerol (1-16:1, 2-18:1) acyltransferase, ER membrane",s_2970 + s_3195 <=> s_3038 + s_3426,0,unlabeled_hard_negative,train,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PE (1-18:0, 2-18:1) diacylglycerol (1-16:1, 2-18:1) acyltransferase, ER membrane ; s_2970 + s_3195 <=> s_3038 + s_3426 ; reversible ; 2.3.1.158 ; YNR008W"
r_2931,"PE (1-18:1, 2-18:1) diacylglycerol (1-16:1, 2-18:1) acyltransferase, ER membrane",s_2970 + s_3197 <=> s_3038 + s_3427,0,unlabeled_hard_negative,dev,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PE (1-18:1, 2-18:1) diacylglycerol (1-16:1, 2-18:1) acyltransferase, ER membrane ; s_2970 + s_3197 <=> s_3038 + s_3427 ; reversible ; 2.3.1.158 ; YNR008W"
r_2932,"PE (1-16:0, 2-16:1) diacylglycerol (1-18:0, 2-18:1) acyltransferase, ER membrane",s_2972 + s_3181 <=> s_3024 + s_3424,0,unlabeled_hard_negative,train,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PE (1-16:0, 2-16:1) diacylglycerol (1-18:0, 2-18:1) acyltransferase, ER membrane ; s_2972 + s_3181 <=> s_3024 + s_3424 ; reversible ; 2.3.1.158 ; YNR008W"
r_2933,"PE (1-16:1, 2-16:1) diacylglycerol (1-18:0, 2-18:1) acyltransferase, ER membrane",s_2972 + s_3185 <=> s_3024 + s_3425,0,unlabeled_hard_negative,train,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PE (1-16:1, 2-16:1) diacylglycerol (1-18:0, 2-18:1) acyltransferase, ER membrane ; s_2972 + s_3185 <=> s_3024 + s_3425 ; reversible ; 2.3.1.158 ; YNR008W"
r_2934,"PE (1-18:0, 2-16:1) diacylglycerol (1-18:0, 2-18:1) acyltransferase, ER membrane",s_2972 + s_3187 <=> s_3024 + s_3426,0,unlabeled_hard_negative,train,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PE (1-18:0, 2-16:1) diacylglycerol (1-18:0, 2-18:1) acyltransferase, ER membrane ; s_2972 + s_3187 <=> s_3024 + s_3426 ; reversible ; 2.3.1.158 ; YNR008W"
r_2935,"PE (1-18:1, 2-16:1) diacylglycerol (1-18:0, 2-18:1) acyltransferase, ER membrane",s_2972 + s_3189 <=> s_3024 + s_3427,0,unlabeled_hard_negative,train,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PE (1-18:1, 2-16:1) diacylglycerol (1-18:0, 2-18:1) acyltransferase, ER membrane ; s_2972 + s_3189 <=> s_3024 + s_3427 ; reversible ; 2.3.1.158 ; YNR008W"
r_2936,"PE (1-16:0, 2-18:1) diacylglycerol (1-18:0, 2-18:1) acyltransferase, ER membrane",s_2972 + s_3191 <=> s_3040 + s_3424,0,unlabeled_hard_negative,train,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PE (1-16:0, 2-18:1) diacylglycerol (1-18:0, 2-18:1) acyltransferase, ER membrane ; s_2972 + s_3191 <=> s_3040 + s_3424 ; reversible ; 2.3.1.158 ; YNR008W"
r_2937,"PE (1-16:1, 2-18:1) diacylglycerol (1-18:0, 2-18:1) acyltransferase, ER membrane",s_2972 + s_3193 <=> s_3040 + s_3425,0,unlabeled_hard_negative,train,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PE (1-16:1, 2-18:1) diacylglycerol (1-18:0, 2-18:1) acyltransferase, ER membrane ; s_2972 + s_3193 <=> s_3040 + s_3425 ; reversible ; 2.3.1.158 ; YNR008W"
r_2938,"PE (1-18:0, 2-18:1) diacylglycerol (1-18:0, 2-18:1) acyltransferase, ER membrane",s_2972 + s_3195 <=> s_3040 + s_3426,0,unlabeled_hard_negative,train,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PE (1-18:0, 2-18:1) diacylglycerol (1-18:0, 2-18:1) acyltransferase, ER membrane ; s_2972 + s_3195 <=> s_3040 + s_3426 ; reversible ; 2.3.1.158 ; YNR008W"
r_2939,"PE (1-18:1, 2-18:1) diacylglycerol (1-18:0, 2-18:1) acyltransferase, ER membrane",s_2972 + s_3197 <=> s_3040 + s_3427,0,unlabeled_hard_negative,train,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PE (1-18:1, 2-18:1) diacylglycerol (1-18:0, 2-18:1) acyltransferase, ER membrane ; s_2972 + s_3197 <=> s_3040 + s_3427 ; reversible ; 2.3.1.158 ; YNR008W"
r_2940,"PE (1-16:0, 2-16:1) diacylglycerol (1-18:1, 2-18:1) acyltransferase, ER membrane",s_2974 + s_3181 <=> s_3026 + s_3424,0,unlabeled_hard_negative,train,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PE (1-16:0, 2-16:1) diacylglycerol (1-18:1, 2-18:1) acyltransferase, ER membrane ; s_2974 + s_3181 <=> s_3026 + s_3424 ; reversible ; 2.3.1.158 ; YNR008W"
r_2941,"PE (1-16:1, 2-16:1) diacylglycerol (1-18:1, 2-18:1) acyltransferase, ER membrane",s_2974 + s_3185 <=> s_3026 + s_3425,0,unlabeled_hard_negative,train,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PE (1-16:1, 2-16:1) diacylglycerol (1-18:1, 2-18:1) acyltransferase, ER membrane ; s_2974 + s_3185 <=> s_3026 + s_3425 ; reversible ; 2.3.1.158 ; YNR008W"
r_2942,"PE (1-18:0, 2-16:1) diacylglycerol (1-18:1, 2-18:1) acyltransferase, ER membrane",s_2974 + s_3187 <=> s_3026 + s_3426,0,unlabeled_hard_negative,dev,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PE (1-18:0, 2-16:1) diacylglycerol (1-18:1, 2-18:1) acyltransferase, ER membrane ; s_2974 + s_3187 <=> s_3026 + s_3426 ; reversible ; 2.3.1.158 ; YNR008W"
r_2943,"PE (1-18:1, 2-16:1) diacylglycerol (1-18:1, 2-18:1) acyltransferase, ER membrane",s_2974 + s_3189 <=> s_3026 + s_3427,0,unlabeled_hard_negative,train,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PE (1-18:1, 2-16:1) diacylglycerol (1-18:1, 2-18:1) acyltransferase, ER membrane ; s_2974 + s_3189 <=> s_3026 + s_3427 ; reversible ; 2.3.1.158 ; YNR008W"
r_2944,"PE (1-16:0, 2-18:1) diacylglycerol (1-18:1, 2-18:1) acyltransferase, ER membrane",s_2974 + s_3191 <=> s_3042 + s_3424,0,unlabeled_hard_negative,train,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PE (1-16:0, 2-18:1) diacylglycerol (1-18:1, 2-18:1) acyltransferase, ER membrane ; s_2974 + s_3191 <=> s_3042 + s_3424 ; reversible ; 2.3.1.158 ; YNR008W"
r_2945,"PE (1-16:1, 2-18:1) diacylglycerol (1-18:1, 2-18:1) acyltransferase, ER membrane",s_2974 + s_3193 <=> s_3042 + s_3425,0,unlabeled_hard_negative,train,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PE (1-16:1, 2-18:1) diacylglycerol (1-18:1, 2-18:1) acyltransferase, ER membrane ; s_2974 + s_3193 <=> s_3042 + s_3425 ; reversible ; 2.3.1.158 ; YNR008W"
r_2946,"PE (1-18:0, 2-18:1) diacylglycerol (1-18:1, 2-18:1) acyltransferase, ER membrane",s_2974 + s_3195 <=> s_3042 + s_3426,0,unlabeled_hard_negative,dev,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PE (1-18:0, 2-18:1) diacylglycerol (1-18:1, 2-18:1) acyltransferase, ER membrane ; s_2974 + s_3195 <=> s_3042 + s_3426 ; reversible ; 2.3.1.158 ; YNR008W"
r_2947,"PE (1-18:1, 2-18:1) diacylglycerol (1-18:1, 2-18:1) acyltransferase, ER membrane",s_2974 + s_3197 <=> s_3042 + s_3427,0,unlabeled_hard_negative,test,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PE (1-18:1, 2-18:1) diacylglycerol (1-18:1, 2-18:1) acyltransferase, ER membrane ; s_2974 + s_3197 <=> s_3042 + s_3427 ; reversible ; 2.3.1.158 ; YNR008W"
r_2948,"PC (1-16:0, 2-16:1) diacylglycerol (1-16:0, 2-16:1) acyltransferase, ER membrane",s_2967 + s_3207 <=> s_3019 + s_3428,0,unlabeled_hard_negative,train,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PC (1-16:0, 2-16:1) diacylglycerol (1-16:0, 2-16:1) acyltransferase, ER membrane ; s_2967 + s_3207 <=> s_3019 + s_3428 ; reversible ; 2.3.1.158 ; YNR008W"
r_2949,"PC (1-16:1, 2-16:1) diacylglycerol (1-16:0, 2-16:1) acyltransferase, ER membrane",s_2967 + s_3208 <=> s_3019 + s_3429,0,unlabeled_hard_negative,train,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PC (1-16:1, 2-16:1) diacylglycerol (1-16:0, 2-16:1) acyltransferase, ER membrane ; s_2967 + s_3208 <=> s_3019 + s_3429 ; reversible ; 2.3.1.158 ; YNR008W"
r_2950,"PC (1-18:0, 2-16:1) diacylglycerol (1-16:0, 2-16:1) acyltransferase, ER membrane",s_2967 + s_3209 <=> s_3019 + s_3430,0,unlabeled_hard_negative,test,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PC (1-18:0, 2-16:1) diacylglycerol (1-16:0, 2-16:1) acyltransferase, ER membrane ; s_2967 + s_3209 <=> s_3019 + s_3430 ; reversible ; 2.3.1.158 ; YNR008W"
r_2951,"PC (1-18:1, 2-16:1) diacylglycerol (1-16:0, 2-16:1) acyltransferase, ER membrane",s_2967 + s_3210 <=> s_3019 + s_3431,0,unlabeled_hard_negative,train,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PC (1-18:1, 2-16:1) diacylglycerol (1-16:0, 2-16:1) acyltransferase, ER membrane ; s_2967 + s_3210 <=> s_3019 + s_3431 ; reversible ; 2.3.1.158 ; YNR008W"
r_2952,"PC (1-16:0, 2-18:1) diacylglycerol (1-16:0, 2-16:1) acyltransferase, ER membrane",s_2967 + s_3211 <=> s_3035 + s_3428,0,unlabeled_hard_negative,dev,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PC (1-16:0, 2-18:1) diacylglycerol (1-16:0, 2-16:1) acyltransferase, ER membrane ; s_2967 + s_3211 <=> s_3035 + s_3428 ; reversible ; 2.3.1.158 ; YNR008W"
r_2953,"PC (1-16:1, 2-18:1) diacylglycerol (1-16:0, 2-16:1) acyltransferase, ER membrane",s_2967 + s_3212 <=> s_3035 + s_3429,0,unlabeled_hard_negative,train,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PC (1-16:1, 2-18:1) diacylglycerol (1-16:0, 2-16:1) acyltransferase, ER membrane ; s_2967 + s_3212 <=> s_3035 + s_3429 ; reversible ; 2.3.1.158 ; YNR008W"
r_2954,"PC (1-18:0, 2-18:1) diacylglycerol (1-16:0, 2-16:1) acyltransferase, ER membrane",s_2967 + s_3213 <=> s_3035 + s_3430,0,unlabeled_hard_negative,train,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PC (1-18:0, 2-18:1) diacylglycerol (1-16:0, 2-16:1) acyltransferase, ER membrane ; s_2967 + s_3213 <=> s_3035 + s_3430 ; reversible ; 2.3.1.158 ; YNR008W"
r_2955,"PC (1-18:1, 2-18:1) diacylglycerol (1-16:0, 2-16:1) acyltransferase, ER membrane",s_2967 + s_3214 <=> s_3035 + s_3431,0,unlabeled_hard_negative,dev,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PC (1-18:1, 2-18:1) diacylglycerol (1-16:0, 2-16:1) acyltransferase, ER membrane ; s_2967 + s_3214 <=> s_3035 + s_3431 ; reversible ; 2.3.1.158 ; YNR008W"
r_2956,"PC (1-16:0, 2-16:1) diacylglycerol (1-16:1, 2-16:1) acyltransferase, ER membrane",s_2969 + s_3207 <=> s_3021 + s_3428,0,unlabeled_hard_negative,dev,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PC (1-16:0, 2-16:1) diacylglycerol (1-16:1, 2-16:1) acyltransferase, ER membrane ; s_2969 + s_3207 <=> s_3021 + s_3428 ; reversible ; 2.3.1.158 ; YNR008W"
r_2957,"PC (1-16:1, 2-16:1) diacylglycerol (1-16:1, 2-16:1) acyltransferase, ER membrane",s_2969 + s_3208 <=> s_3021 + s_3429,0,unlabeled_hard_negative,train,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PC (1-16:1, 2-16:1) diacylglycerol (1-16:1, 2-16:1) acyltransferase, ER membrane ; s_2969 + s_3208 <=> s_3021 + s_3429 ; reversible ; 2.3.1.158 ; YNR008W"
r_2958,"PC (1-18:0, 2-16:1) diacylglycerol (1-16:1, 2-16:1) acyltransferase, ER membrane",s_2969 + s_3209 <=> s_3021 + s_3430,0,unlabeled_hard_negative,train,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PC (1-18:0, 2-16:1) diacylglycerol (1-16:1, 2-16:1) acyltransferase, ER membrane ; s_2969 + s_3209 <=> s_3021 + s_3430 ; reversible ; 2.3.1.158 ; YNR008W"
r_2959,"PC (1-18:1, 2-16:1) diacylglycerol (1-16:1, 2-16:1) acyltransferase, ER membrane",s_2969 + s_3210 <=> s_3021 + s_3431,0,unlabeled_hard_negative,train,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PC (1-18:1, 2-16:1) diacylglycerol (1-16:1, 2-16:1) acyltransferase, ER membrane ; s_2969 + s_3210 <=> s_3021 + s_3431 ; reversible ; 2.3.1.158 ; YNR008W"
r_2960,"PC (1-16:0, 2-18:1) diacylglycerol (1-16:1, 2-16:1) acyltransferase, ER membrane",s_2969 + s_3211 <=> s_3037 + s_3428,0,unlabeled_hard_negative,train,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PC (1-16:0, 2-18:1) diacylglycerol (1-16:1, 2-16:1) acyltransferase, ER membrane ; s_2969 + s_3211 <=> s_3037 + s_3428 ; reversible ; 2.3.1.158 ; YNR008W"
r_2961,"PC (1-16:1, 2-18:1) diacylglycerol (1-16:1, 2-16:1) acyltransferase, ER membrane",s_2969 + s_3212 <=> s_3037 + s_3429,0,unlabeled_hard_negative,dev,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PC (1-16:1, 2-18:1) diacylglycerol (1-16:1, 2-16:1) acyltransferase, ER membrane ; s_2969 + s_3212 <=> s_3037 + s_3429 ; reversible ; 2.3.1.158 ; YNR008W"
r_2962,"PC (1-18:0, 2-18:1) diacylglycerol (1-16:1, 2-16:1) acyltransferase, ER membrane",s_2969 + s_3213 <=> s_3037 + s_3430,0,unlabeled_hard_negative,train,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PC (1-18:0, 2-18:1) diacylglycerol (1-16:1, 2-16:1) acyltransferase, ER membrane ; s_2969 + s_3213 <=> s_3037 + s_3430 ; reversible ; 2.3.1.158 ; YNR008W"
r_2963,"PC (1-18:1, 2-18:1) diacylglycerol (1-16:1, 2-16:1) acyltransferase, ER membrane",s_2969 + s_3214 <=> s_3037 + s_3431,0,unlabeled_hard_negative,train,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PC (1-18:1, 2-18:1) diacylglycerol (1-16:1, 2-16:1) acyltransferase, ER membrane ; s_2969 + s_3214 <=> s_3037 + s_3431 ; reversible ; 2.3.1.158 ; YNR008W"
r_2964,"PC (1-16:0, 2-16:1) diacylglycerol (1-18:0, 2-16:1) acyltransferase, ER membrane",s_2971 + s_3207 <=> s_3023 + s_3428,0,unlabeled_hard_negative,train,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PC (1-16:0, 2-16:1) diacylglycerol (1-18:0, 2-16:1) acyltransferase, ER membrane ; s_2971 + s_3207 <=> s_3023 + s_3428 ; reversible ; 2.3.1.158 ; YNR008W"
r_2965,"PC (1-16:1, 2-16:1) diacylglycerol (1-18:0, 2-16:1) acyltransferase, ER membrane",s_2971 + s_3208 <=> s_3023 + s_3429,0,unlabeled_hard_negative,train,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PC (1-16:1, 2-16:1) diacylglycerol (1-18:0, 2-16:1) acyltransferase, ER membrane ; s_2971 + s_3208 <=> s_3023 + s_3429 ; reversible ; 2.3.1.158 ; YNR008W"
r_2966,"PC (1-18:0, 2-16:1) diacylglycerol (1-18:0, 2-16:1) acyltransferase, ER membrane",s_2971 + s_3209 <=> s_3023 + s_3430,0,unlabeled_hard_negative,test,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PC (1-18:0, 2-16:1) diacylglycerol (1-18:0, 2-16:1) acyltransferase, ER membrane ; s_2971 + s_3209 <=> s_3023 + s_3430 ; reversible ; 2.3.1.158 ; YNR008W"
r_2967,"PC (1-18:1, 2-16:1) diacylglycerol (1-18:0, 2-16:1) acyltransferase, ER membrane",s_2971 + s_3210 <=> s_3023 + s_3431,0,unlabeled_hard_negative,train,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PC (1-18:1, 2-16:1) diacylglycerol (1-18:0, 2-16:1) acyltransferase, ER membrane ; s_2971 + s_3210 <=> s_3023 + s_3431 ; reversible ; 2.3.1.158 ; YNR008W"
r_2968,"PC (1-16:0, 2-18:1) diacylglycerol (1-18:0, 2-16:1) acyltransferase, ER membrane",s_2971 + s_3211 <=> s_3039 + s_3428,0,unlabeled_hard_negative,train,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PC (1-16:0, 2-18:1) diacylglycerol (1-18:0, 2-16:1) acyltransferase, ER membrane ; s_2971 + s_3211 <=> s_3039 + s_3428 ; reversible ; 2.3.1.158 ; YNR008W"
r_2969,"PC (1-16:1, 2-18:1) diacylglycerol (1-18:0, 2-16:1) acyltransferase, ER membrane",s_2971 + s_3212 <=> s_3039 + s_3429,0,unlabeled_hard_negative,train,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PC (1-16:1, 2-18:1) diacylglycerol (1-18:0, 2-16:1) acyltransferase, ER membrane ; s_2971 + s_3212 <=> s_3039 + s_3429 ; reversible ; 2.3.1.158 ; YNR008W"
r_2970,"PC (1-18:0, 2-18:1) diacylglycerol (1-18:0, 2-16:1) acyltransferase, ER membrane",s_2971 + s_3213 <=> s_3039 + s_3430,0,unlabeled_hard_negative,train,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PC (1-18:0, 2-18:1) diacylglycerol (1-18:0, 2-16:1) acyltransferase, ER membrane ; s_2971 + s_3213 <=> s_3039 + s_3430 ; reversible ; 2.3.1.158 ; YNR008W"
r_2971,"PC (1-18:1, 2-18:1) diacylglycerol (1-18:0, 2-16:1) acyltransferase, ER membrane",s_2971 + s_3214 <=> s_3039 + s_3431,0,unlabeled_hard_negative,train,-1000.0,1000.0,1,2,2,4,1,1,1,1,"PC (1-18:1, 2-18:1) diacylglycerol (1-18:0, 2-16:1) acyltransferase, ER membrane ; s_2971 + s_3214 <=> s_3039 + s_3431 ; reversible ; 2.3.1.158 ; YNR008W"
