model_metabolite_id,primary_name,formula,charge,structure,structure_status,reason_code,status,source,review
s_0830,hexaprenyl diphosphate,C30H49O7P2,-3,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0831,hexaprenyl diphosphate,C30H49O7P2,-3,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0832,His-tRNA(His),C6H9N3OR,1,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_0833,His-tRNA(His),C6H9N3OR,1,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_0834,homocitrate,C7H7O7,-3,O=C(O)CCC(O)(CC(=O)O)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0835,homocitrate,C7H7O7,-3,O=C(O)CCC(O)(CC(=O)O)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0836,homoisocitrate,C7H7O7,-3,O=C(O)CCC(C(=O)O)C(O)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0837,hydrogen peroxide,H2O2,0,OO,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0838,hydrogen peroxide,H2O2,0,OO,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0839,hydrogen peroxide,H2O2,0,OO,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0840,hydrogen peroxide,H2O2,0,OO,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0841,hydrogen sulfide,HS,0,S,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0843,hypoxanthine,C5H4N4O,0,O=c1[nH]cnc2nc[nH]c12,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0844,hypoxanthine,C5H4N4O,0,O=c1[nH]cnc2nc[nH]c12,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0845,icosaprenyl diphosphate,C100H161O7P2,-3,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0846,IDP,C10H11N4O11P2,-3,O=c1[nH]cnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0847,Ile-tRNA(Ile),C6H13NOR,1,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_0848,Ile-tRNA(Ile),C6H13NOR,1,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_0849,IMP,C10H11N4O8P,-2,O=c1[nH]cnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0850,indol-3-ylacetaldehyde,C10H9NO,0,O=CCc1c[nH]c2ccccc12,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0851,indol-3-ylacetaldehyde,C10H9NO,0,O=CCc1c[nH]c2ccccc12,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0852,indol-3-ylacetaldehyde,C10H9NO,0,O=CCc1c[nH]c2ccccc12,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0853,indole-3-acetate,C10H8NO2,-1,O=C([O-])Cc1c[nH]c2ccccc12,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0854,indole-3-acetate,C10H8NO2,-1,O=C([O-])Cc1c[nH]c2ccccc12,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0855,indole-3-pyruvate,C11H8NO3,-1,O=C(O)C(=O)Cc1c[nH]c2ccccc12,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0856,inosine,C10H12N4O5,0,O=c1[nH]cnc2c1ncn2C1OC(CO)C(O)C1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0857,inosine,C10H12N4O5,0,O=c1[nH]cnc2c1ncn2C1OC(CO)C(O)C1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0859,inositol phosphomannosylinositol phosphoceramide backbone,C18H33NO23P2,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_0861,inositol phosphomannosylinositol phosphoceramide A (C24),C60H117NO24P2,0,CCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1OC1OC(COP(=O)(O)OC2C(O)C(O)C(O)C(O)C2O)C(O)C(O)C1O)C(O)CCCCCCCCCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0862,inositol phosphomannosylinositol phosphoceramide A (C24),C60H117NO24P2,0,CCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1OC1OC(COP(=O)(O)OC2C(O)C(O)C(O)C(O)C2O)C(O)C(O)C1O)C(O)CCCCCCCCCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0863,inositol phosphomannosylinositol phosphoceramide A (C24),C60H117NO24P2,0,CCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1OC1OC(COP(=O)(O)OC2C(O)C(O)C(O)C(O)C2O)C(O)C(O)C1O)C(O)CCCCCCCCCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0864,inositol phosphomannosylinositol phosphoceramide A (C26),C62H121NO24P2,0,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(=O)(O)O[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1OC1O[C@H](COP(=O)(O)O[C@@H]2[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@@H]1O)[C@H](O)CCCCCCCCCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0865,inositol phosphomannosylinositol phosphoceramide A (C26),C62H121NO24P2,0,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(=O)(O)O[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1OC1O[C@H](COP(=O)(O)O[C@@H]2[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@@H]1O)[C@H](O)CCCCCCCCCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0866,inositol phosphomannosylinositol phosphoceramide A (C26),C62H121NO24P2,0,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(=O)(O)O[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1OC1O[C@H](COP(=O)(O)O[C@@H]2[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@@H]1O)[C@H](O)CCCCCCCCCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0867,inositol phosphomannosylinositol phosphoceramide B (C24),C60H117NO25P2,0,CCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1OC1OC(COP(=O)(O)OC2C(O)C(O)C(O)C(O)C2O)C(O)C(O)C1O)C(O)C(O)CCCCCCCCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0868,inositol phosphomannosylinositol phosphoceramide B (C24),C60H117NO25P2,0,CCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1OC1OC(COP(=O)(O)OC2C(O)C(O)C(O)C(O)C2O)C(O)C(O)C1O)C(O)C(O)CCCCCCCCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0869,inositol phosphomannosylinositol phosphoceramide B (C24),C60H117NO25P2,0,CCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1OC1OC(COP(=O)(O)OC2C(O)C(O)C(O)C(O)C2O)C(O)C(O)C1O)C(O)C(O)CCCCCCCCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0870,inositol phosphomannosylinositol phosphoceramide B (C26),C62H121NO25P2,0,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(=O)(O)O[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1OC1O[C@H](COP(=O)(O)O[C@@H]2[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@@H]1O)[C@H](O)C(O)CCCCCCCCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0871,inositol phosphomannosylinositol phosphoceramide B (C26),C62H121NO25P2,0,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(=O)(O)O[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1OC1O[C@H](COP(=O)(O)O[C@@H]2[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@@H]1O)[C@H](O)C(O)CCCCCCCCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0872,inositol phosphomannosylinositol phosphoceramide B (C26),C62H121NO25P2,0,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(=O)(O)O[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1OC1O[C@H](COP(=O)(O)O[C@@H]2[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@@H]1O)[C@H](O)C(O)CCCCCCCCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0873,inositol phosphomannosylinositol phosphoceramide B' (C24),C60H117NO25P2,0,CCCCCCCCCCCCCCCCCCCCCCC(O)C(=O)NC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1OC1OC(COP(=O)(O)OC2C(O)C(O)C(O)C(O)C2O)C(O)C(O)C1O)C(O)CCCCCCCCCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0874,inositol phosphomannosylinositol phosphoceramide B' (C24),C60H117NO25P2,0,CCCCCCCCCCCCCCCCCCCCCCC(O)C(=O)NC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1OC1OC(COP(=O)(O)OC2C(O)C(O)C(O)C(O)C2O)C(O)C(O)C1O)C(O)CCCCCCCCCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0875,inositol phosphomannosylinositol phosphoceramide B' (C24),C60H117NO25P2,0,CCCCCCCCCCCCCCCCCCCCCCC(O)C(=O)NC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1OC1OC(COP(=O)(O)OC2C(O)C(O)C(O)C(O)C2O)C(O)C(O)C1O)C(O)CCCCCCCCCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0876,inositol phosphomannosylinositol phosphoceramide B' (C26),C62H121NO25P2,0,CCCCCCCCCCCCCCCCCCCCCCCCC(O)C(=O)N[C@@H](COP(=O)(O)O[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1OC1O[C@H](COP(=O)(O)O[C@@H]2[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@@H]1O)[C@H](O)CCCCCCCCCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0877,inositol phosphomannosylinositol phosphoceramide B' (C26),C62H121NO25P2,0,CCCCCCCCCCCCCCCCCCCCCCCCC(O)C(=O)N[C@@H](COP(=O)(O)O[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1OC1O[C@H](COP(=O)(O)O[C@@H]2[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@@H]1O)[C@H](O)CCCCCCCCCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0878,inositol phosphomannosylinositol phosphoceramide B' (C26),C62H121NO25P2,0,CCCCCCCCCCCCCCCCCCCCCCCCC(O)C(=O)N[C@@H](COP(=O)(O)O[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1OC1O[C@H](COP(=O)(O)O[C@@H]2[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@@H]1O)[C@H](O)CCCCCCCCCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0879,inositol phosphomannosylinositol phosphoceramide C (C24),C60H117NO26P2,0,CCCCCCCCCCCCCCCCCCCCCCC(O)C(=O)NC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1OC1OC(COP(=O)(O)OC2C(O)C(O)C(O)C(O)C2O)C(O)C(O)C1O)C(O)C(O)CCCCCCCCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0880,inositol phosphomannosylinositol phosphoceramide C (C24),C60H117NO26P2,0,CCCCCCCCCCCCCCCCCCCCCCC(O)C(=O)NC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1OC1OC(COP(=O)(O)OC2C(O)C(O)C(O)C(O)C2O)C(O)C(O)C1O)C(O)C(O)CCCCCCCCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0881,inositol phosphomannosylinositol phosphoceramide C (C24),C60H117NO26P2,0,CCCCCCCCCCCCCCCCCCCCCCC(O)C(=O)NC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1OC1OC(COP(=O)(O)OC2C(O)C(O)C(O)C(O)C2O)C(O)C(O)C1O)C(O)C(O)CCCCCCCCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0882,inositol phosphomannosylinositol phosphoceramide C (C26),C62H121NO26P2,0,CCCCCCCCCCCCCCCCCCCCCCCCC(O)C(=O)NC(COP(=O)([O-])OC1C(O)C(O)C(O)C(O)C1OC1OC(COP(=O)([O-])OC2C(O)C(O)C(O)C(O)C2O)C(O)C(O)C1O)C(O)C(O)CCCCCCCCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0883,inositol phosphomannosylinositol phosphoceramide C (C26),C62H121NO26P2,0,CCCCCCCCCCCCCCCCCCCCCCCCC(O)C(=O)NC(COP(=O)([O-])OC1C(O)C(O)C(O)C(O)C1OC1OC(COP(=O)([O-])OC2C(O)C(O)C(O)C(O)C2O)C(O)C(O)C1O)C(O)C(O)CCCCCCCCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0884,inositol phosphomannosylinositol phosphoceramide C (C26),C62H121NO26P2,0,CCCCCCCCCCCCCCCCCCCCCCCCC(O)C(=O)NC(COP(=O)([O-])OC1C(O)C(O)C(O)C(O)C1OC1OC(COP(=O)([O-])OC2C(O)C(O)C(O)C(O)C2O)C(O)C(O)C1O)C(O)C(O)CCCCCCCCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0885,inositol phosphomannosylinositol phosphoceramide D (C24),C60H117NO27P2,0,CCCCCCCCCCCCCCCCCCCCCC(O)C(O)C(=O)NC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1OC1OC(COP(=O)(O)OC2C(O)C(O)C(O)C(O)C2O)C(O)C(O)C1O)C(O)C(O)CCCCCCCCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0886,inositol phosphomannosylinositol phosphoceramide D (C24),C60H117NO27P2,0,CCCCCCCCCCCCCCCCCCCCCC(O)C(O)C(=O)NC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1OC1OC(COP(=O)(O)OC2C(O)C(O)C(O)C(O)C2O)C(O)C(O)C1O)C(O)C(O)CCCCCCCCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0887,inositol phosphomannosylinositol phosphoceramide D (C24),C60H117NO27P2,0,CCCCCCCCCCCCCCCCCCCCCC(O)C(O)C(=O)NC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1OC1OC(COP(=O)(O)OC2C(O)C(O)C(O)C(O)C2O)C(O)C(O)C1O)C(O)C(O)CCCCCCCCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0888,inositol phosphomannosylinositol phosphoceramide D (C26),C62H121NO27P2,0,CCCCCCCCCCCCCCCCCCCCCCCC(O)C(O)C(=O)N[C@@H](COP(=O)(O)O[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1OC1O[C@H](COP(=O)(O)O[C@@H]2[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@@H]1O)[C@H](O)C(O)CCCCCCCCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0889,inositol phosphomannosylinositol phosphoceramide D (C26),C62H121NO27P2,0,CCCCCCCCCCCCCCCCCCCCCCCC(O)C(O)C(=O)N[C@@H](COP(=O)(O)O[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1OC1O[C@H](COP(=O)(O)O[C@@H]2[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@@H]1O)[C@H](O)C(O)CCCCCCCCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0890,inositol phosphomannosylinositol phosphoceramide D (C26),C62H121NO27P2,0,CCCCCCCCCCCCCCCCCCCCCCCC(O)C(O)C(=O)N[C@@H](COP(=O)(O)O[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1OC1O[C@H](COP(=O)(O)O[C@@H]2[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@@H]1O)[C@H](O)C(O)CCCCCCCCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0892,inositol-P-ceramide backbone,C6H12NO10P,,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_0894,inositol-P-ceramide A (C24),C48H96NO11P,0,CCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COP(=O)([O-])OC1C(O)C(O)C(O)C(O)C1O)C(O)CCCCCCCCCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0895,inositol-P-ceramide A (C24),C48H96NO11P,0,CCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COP(=O)([O-])OC1C(O)C(O)C(O)C(O)C1O)C(O)CCCCCCCCCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0896,inositol-P-ceramide A (C24),C48H96NO11P,0,CCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COP(=O)([O-])OC1C(O)C(O)C(O)C(O)C1O)C(O)CCCCCCCCCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0897,inositol-P-ceramide A (C26),C50H100NO11P,0,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)C(O)CCCCCCCCCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0898,inositol-P-ceramide A (C26),C50H100NO11P,0,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)C(O)CCCCCCCCCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0899,inositol-P-ceramide A (C26),C50H100NO11P,0,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)C(O)CCCCCCCCCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0900,inositol-P-ceramide B (C24),C48H96NO12P,0,CCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)C(O)C(O)CCCCCCCCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0901,inositol-P-ceramide B (C24),C48H96NO12P,0,CCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)C(O)C(O)CCCCCCCCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0902,inositol-P-ceramide B (C24),C48H96NO12P,0,CCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)C(O)C(O)CCCCCCCCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0903,inositol-P-ceramide B (C26),C50H100NO12P,0,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)C(O)C(O)CCCCCCCCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0904,inositol-P-ceramide B (C26),C50H100NO12P,0,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)C(O)C(O)CCCCCCCCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0905,inositol-P-ceramide B (C26),C50H100NO12P,0,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)C(O)C(O)CCCCCCCCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0906,inositol-P-ceramide B' (C24),C48H96NO12P,0,CCCCCCCCCCCCCCCCCCCCCCC(O)C(=O)NC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)C(O)CCCCCCCCCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0907,inositol-P-ceramide B' (C24),C48H96NO12P,0,CCCCCCCCCCCCCCCCCCCCCCC(O)C(=O)NC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)C(O)CCCCCCCCCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0908,inositol-P-ceramide B' (C24),C48H96NO12P,0,CCCCCCCCCCCCCCCCCCCCCCC(O)C(=O)NC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)C(O)CCCCCCCCCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0909,inositol-P-ceramide B' (C26),C50H100NO12P,0,CCCCCCCCCCCCCCCCCCCCCCCCC(O)C(=O)NC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)C(O)CCCCCCCCCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0910,inositol-P-ceramide B' (C26),C50H100NO12P,0,CCCCCCCCCCCCCCCCCCCCCCCCC(O)C(=O)NC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)C(O)CCCCCCCCCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0911,inositol-P-ceramide B' (C26),C50H100NO12P,0,CCCCCCCCCCCCCCCCCCCCCCCCC(O)C(=O)NC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)C(O)CCCCCCCCCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0912,inositol-P-ceramide C (C24),C48H96NO13P,0,CCCCCCCCCCCCCCCCCCCCCCC(O)C(=O)NC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)C(O)C(O)CCCCCCCCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0913,inositol-P-ceramide C (C24),C48H96NO13P,0,CCCCCCCCCCCCCCCCCCCCCCC(O)C(=O)NC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)C(O)C(O)CCCCCCCCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0914,inositol-P-ceramide C (C24),C48H96NO13P,0,CCCCCCCCCCCCCCCCCCCCCCC(O)C(=O)NC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)C(O)C(O)CCCCCCCCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0915,inositol-P-ceramide C (C26),C50H100NO13P,0,CCCCCCCCCCCCCCCCCCCCCCCCC(O)C(=O)NC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)C(O)C(O)CCCCCCCCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0916,inositol-P-ceramide C (C26),C50H100NO13P,0,CCCCCCCCCCCCCCCCCCCCCCCCC(O)C(=O)NC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)C(O)C(O)CCCCCCCCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0917,inositol-P-ceramide C (C26),C50H100NO13P,0,CCCCCCCCCCCCCCCCCCCCCCCCC(O)C(=O)NC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)C(O)C(O)CCCCCCCCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0918,inositol-P-ceramide D (C24),C48H96NO14P,0,CCCCCCCCCCCCCCCCCCCCCC(O)C(O)C(=O)NC(COP(=O)([O-])OC1C(O)C(O)C(O)C(O)C1O)C(O)C(O)CCCCCCCCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0919,inositol-P-ceramide D (C24),C48H96NO14P,0,CCCCCCCCCCCCCCCCCCCCCC(O)C(O)C(=O)NC(COP(=O)([O-])OC1C(O)C(O)C(O)C(O)C1O)C(O)C(O)CCCCCCCCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0920,inositol-P-ceramide D (C24),C48H96NO14P,0,CCCCCCCCCCCCCCCCCCCCCC(O)C(O)C(=O)NC(COP(=O)([O-])OC1C(O)C(O)C(O)C(O)C1O)C(O)C(O)CCCCCCCCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0921,inositol-P-ceramide D (C26),C50H100NO14P,0,CCCCCCCCCCCCCCCCCCCCCCCC(O)C(O)C(=O)NC(COP(=O)([O-])OC1C(O)C(O)C(O)C(O)C1O)C(O)C(O)CCCCCCCCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0922,inositol-P-ceramide D (C26),C50H100NO14P,0,CCCCCCCCCCCCCCCCCCCCCCCC(O)C(O)C(=O)NC(COP(=O)([O-])OC1C(O)C(O)C(O)C(O)C1O)C(O)C(O)CCCCCCCCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0923,inositol-P-ceramide D (C26),C50H100NO14P,0,CCCCCCCCCCCCCCCCCCCCCCCC(O)C(O)C(=O)NC(COP(=O)([O-])OC1C(O)C(O)C(O)C(O)C1O)C(O)C(O)CCCCCCCCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0924,iron(2+),Fe,2,[Fe+2],parseable,not_applicable,available,yeast-GEM-final.csv,not_required
